"Year","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1976","The Bionic Woman","6.7","9157","1976","1978","tvSeries","tt0073965","https://www.imdb.com/title/tt0073965/","US","United States","US","US"
