"Year","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1994","Spider-Man: The Animated Series","8.4","39310","1994","1998","tvSeries","tt0112175","https://www.imdb.com/title/tt0112175/","US","United States","US","US"
"1994","ReBoot","7.9","6148","1994","2001","tvSeries","tt0108903","https://www.imdb.com/title/tt0108903/","CA","Canada","CA","CA"
"1994","The Magic School Bus","7.8","12686","1994","1997","tvSeries","tt0108847","https://www.imdb.com/title/tt0108847/","CA;US","Canada;United States","CA","CA;US"
"1994","The Tick","7.8","10736","1994","1997","tvSeries","tt0112196","https://www.imdb.com/title/tt0112196/","US;KR","United States;Republic of Korea","US","US"
"1994","The Secret World of Alex Mack","7.5","6040","1994","1998","tvSeries","tt0108921","https://www.imdb.com/title/tt0108921/","US","United States","US","US"
"1994","The Stand","7.1","41231","1994","1994","tvMiniSeries","tt0108941","https://www.imdb.com/title/tt0108941/","US","United States","US","US"
"1994","Earth 2","6.9","5911","1994","1995","tvSeries","tt0108758","https://www.imdb.com/title/tt0108758/","US","United States","US","US"
