"Year","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1996","Superman: The Animated Series","8.1","19815","1996","2000","tvSeries","tt0115378","https://www.imdb.com/title/tt0115378/","US;JP;KR","United States;Japan;Republic of Korea","US","US"
"1996","Beast Wars: Transformers","8.1","9143","1996","1999","tvSeries","tt0115108","https://www.imdb.com/title/tt0115108/","CA;US","Canada;United States","CA","CA;US"
"1996","Millennium","8","13382","1996","1999","tvSeries","tt0115270","https://www.imdb.com/title/tt0115270/","US;CA","United States;Canada","US","CA;US"
"1996","3rd Rock from the Sun","7.8","59265","1996","2001","tvSeries","tt0115082","https://www.imdb.com/title/tt0115082/","US","United States","US","US"
"1996","Dexter's Laboratory","7.8","58110","1996","2003","tvSeries","tt0115157","https://www.imdb.com/title/tt0115157/","US;PH;KR","United States;Philippines;Republic of Korea","US","US"
"1996","The Pretender","7.5","18041","1996","2000","tvSeries","tt0115320","https://www.imdb.com/title/tt0115320/","US","United States","US","US"
"1996","Lexx","7.3","9440","1996","2002","tvSeries","tt0115243","https://www.imdb.com/title/tt0115243/","CA;DE;GB","Canada;Germany;United Kingdom","CA","CA;DE;GB"
"1996","Sabrina the Teenage Witch","6.7","47012","1996","2003","tvSeries","tt0115341","https://www.imdb.com/title/tt0115341/","US","United States","US","US"
