"Year","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1992","Batman: The Animated Series","9","137519","1992","1995","tvSeries","tt0103359","https://www.imdb.com/title/tt0103359/","US","United States","US","US"
"1992","X-Men","8.4","54110","1992","1997","tvSeries","tt0103584","https://www.imdb.com/title/tt0103584/","US;CA;KR","United States;Canada;Republic of Korea","US","CA;US"
"1992","Highlander","7.2","19581","1992","1998","tvSeries","tt0103442","https://www.imdb.com/title/tt0103442/","CA;FR","Canada;France","CA","CA;FR"
