"Year","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2000","Harvey Birdman, Attorney at Law","8","12654","2000","2007","tvSeries","tt0294097","https://www.imdb.com/title/tt0294097/","US","United States","US","US"
"2000","X-Men: Evolution","7.8","14714","2000","2003","tvSeries","tt0247827","https://www.imdb.com/title/tt0247827/","US;JP;CA","United States;Japan;Canada","US","CA;US"
"2000","Sealab 2021","7.8","8712","2000","2005","tvSeries","tt0278877","https://www.imdb.com/title/tt0278877/","US","United States","US","US"
"2000","Dark Angel","7.4","36296","2000","2002","tvSeries","tt0204993","https://www.imdb.com/title/tt0204993/","US;CA","United States;Canada","US","CA;US"
"2000","Static Shock","7.4","7723","2000","2004","tvSeries","tt0247729","https://www.imdb.com/title/tt0247729/","US;CN;PH;KR;JP","United States;China;Philippines;Republic of Korea;Japan","US","US"
"2000","Dune","6.9","26219","2000","2000","tvMiniSeries","tt0142032","https://www.imdb.com/title/tt0142032/","US;CA;DE;CZ","United States;Canada;Germany;Czechia","US","CA;CZ;DE;US"
"2000","Andromeda","6.6","15934","2000","2005","tvSeries","tt0213327","https://www.imdb.com/title/tt0213327/","CA;US","Canada;United States","CA","CA;US"
