"Year","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1984","Transformers","8","25374","1984","1987","tvSeries","tt0086817","https://www.imdb.com/title/tt0086817/","US;JP;KR","United States;Japan;Republic of Korea","US","US"
"1984","Voltron: Defender of the Universe","7.9","5638","1984","1985","tvSeries","tt0086824","https://www.imdb.com/title/tt0086824/","US;JP","United States;Japan","US","US"
"1984","V: The Final Battle","7.7","10191","1984","1984","tvMiniSeries","tt0086823","https://www.imdb.com/title/tt0086823/","US","United States","US","US"
"1984","V","7.3","15525","1984","1985","tvSeries","tt0086822","https://www.imdb.com/title/tt0086822/","US","United States","US","US"
"1984","Airwolf","6.7","14422","1984","1986","tvSeries","tt0086662","https://www.imdb.com/title/tt0086662/","US","United States","US","US"
