"Year","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1983","Reading Rainbow","8.4","5746","1983","2006","tvSeries","tt0085075","https://www.imdb.com/title/tt0085075/","US","United States","US","US"
"1983","V","7.8","18873","1983","1983","tvMiniSeries","tt0085106","https://www.imdb.com/title/tt0085106/","US","United States","US","US"
"1983","He-Man and the Masters of the Universe","7.5","21823","1983","1985","tvSeries","tt0126158","https://www.imdb.com/title/tt0126158/","US","United States","US","US"
"1983","Inspector Gadget","6.8","25409","1983","1985","tvSeries","tt0085033","https://www.imdb.com/title/tt0085033/","FR;CA;JP;TW;US","France;Canada;Japan;Taiwan (Province of China);United States","FR","CA;FR;US"
