"Year","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1977","The Incredible Hulk","7","18035","1977","1982","tvSeries","tt0077031","https://www.imdb.com/title/tt0077031/","US","United States","US","US"
