"Year","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1997","Stargate SG-1","8.4","109390","1997","2007","tvSeries","tt0118480","https://www.imdb.com/title/tt0118480/","US;CA","United States;Canada","US","CA;US"
"1997","The New Batman Adventures","8.4","21214","1997","1999","tvSeries","tt0118266","https://www.imdb.com/title/tt0118266/","US","United States","US","US"
"1997","Spawn","8","11627","1997","1999","tvSeries","tt0118475","https://www.imdb.com/title/tt0118475/","US","United States","US","US"
"1997","Beyond Belief: Fact or Fiction","7.9","6087","1997","2025","tvSeries","tt0138956","https://www.imdb.com/title/tt0138956/","US","United States","US","US"
"1997","Earth: Final Conflict","6.3","5180","1997","2002","tvSeries","tt0123816","https://www.imdb.com/title/tt0123816/","DE;CA;US","Germany;Canada;United States","DE","CA;DE;US"
