"Year","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1965","Get Smart","8.2","15209","1965","1970","tvSeries","tt0058805","https://www.imdb.com/title/tt0058805/","US","United States","US","US"
"1965","Thunderbirds","7.9","5668","1965","1966","tvSeries","tt0057790","https://www.imdb.com/title/tt0057790/","GB","United Kingdom","GB","GB"
"1965","Lost in Space","7.3","9831","1965","1968","tvSeries","tt0058824","https://www.imdb.com/title/tt0058824/","US","United States","US","US"
