"Year","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1995","Star Trek: Voyager","7.9","84447","1995","2001","tvSeries","tt0112178","https://www.imdb.com/title/tt0112178/","US","United States","US","US"
"1995","Pinky and the Brain","7.8","35193","1995","1998","tvSeries","tt0112123","https://www.imdb.com/title/tt0112123/","US","United States","US","US"
"1995","Space: Above and Beyond","7.8","9257","1995","1996","tvSeries","tt0112173","https://www.imdb.com/title/tt0112173/","US;AU","United States;Australia","US","AU;US"
"1995","The Outer Limits","7.7","14989","1995","2002","tvSeries","tt0112111","https://www.imdb.com/title/tt0112111/","CA;US","Canada;United States","CA","CA;US"
"1995","Freakazoid!","7.5","9124","1995","1997","tvSeries","tt0111970","https://www.imdb.com/title/tt0111970/","US;KR;JP","United States;Republic of Korea;Japan","US","US"
"1995","Sliders","7.4","21943","1995","2000","tvSeries","tt0112167","https://www.imdb.com/title/tt0112167/","US","United States","US","US"
"1995","The Mask","6.9","14060","1995","1997","tvSeries","tt0112064","https://www.imdb.com/title/tt0112064/","US;KR;CA;PH;TW","United States;Republic of Korea;Canada;Philippines;Taiwan (Province of China)","US","CA;US"
"1995","The Langoliers","6.1","34073","1995","1995","tvMiniSeries","tt0112040","https://www.imdb.com/title/tt0112040/","US","United States","US","US"
