"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1996","1","The Daily Show","8.3","49684","1996",,"tvSeries","tt0115147","https://www.imdb.com/title/tt0115147/","Comedy","US","United States","US","US"
"1996","2","3rd Rock from the Sun","7.8","59302","1996","2001","tvSeries","tt0115082","https://www.imdb.com/title/tt0115082/","Comedy","US","United States","US","US"
"1996","3","Dexter's Laboratory","7.8","58165","1996","2003","tvSeries","tt0115157","https://www.imdb.com/title/tt0115157/","Comedy","US;PH;KR","United States;Philippines;Republic of Korea","US","US"
"1996","4","Kenan & Kel","7.8","17863","1996","2001","tvSeries","tt0115231","https://www.imdb.com/title/tt0115231/","Comedy","US","United States","US","US"
"1996","5","Never Mind the Buzzcocks","7.8","6280","1996","2025","tvSeries","tt0115286","https://www.imdb.com/title/tt0115286/","Comedy","GB","United Kingdom","GB","GB"
"1996","6","Hey Arnold!","7.6","39425","1996","2004","tvSeries","tt0115200","https://www.imdb.com/title/tt0115200/","Comedy","US;KR;CN;TW;TH","United States;Republic of Korea;China;Taiwan (Province of China);Thailand","US","US"
"1996","7","Early Edition","7.6","13728","1996","2000","tvSeries","tt0115163","https://www.imdb.com/title/tt0115163/","Comedy","US","United States","US","US"
"1996","8","Arthur","7.4","17730","1996","2022","tvSeries","tt0169414","https://www.imdb.com/title/tt0169414/","Comedy","CA;US;HK;KR;FR;AU;GB;IL","Canada;United States;Hong Kong (Special Administrative Region of China);Republic of Korea;France;Australia;United Kingdom;Israel","CA","AU;CA;FR;GB;US"
"1996","9","Everybody Loves Raymond","7.3","83200","1996","2005","tvSeries","tt0115167","https://www.imdb.com/title/tt0115167/","Comedy","US","United States","US","US"
"1996","10","Spin City","7.3","32778","1996","2002","tvSeries","tt0115369","https://www.imdb.com/title/tt0115369/","Comedy","US","United States","US","US"
"1996","11","Lexx","7.3","9445","1996","2002","tvSeries","tt0115243","https://www.imdb.com/title/tt0115243/","Comedy","CA;DE;GB","Canada;Germany;United Kingdom","CA","CA;DE;GB"
"1996","12","Gulliver's Travels","6.9","7695","1996","1996","tvMiniSeries","tt0115195","https://www.imdb.com/title/tt0115195/","Comedy","GB;US","United Kingdom;United States","GB","GB;US"
"1996","13","Blue's Clues","6.9","7555","1996","2007","tvSeries","tt0163929","https://www.imdb.com/title/tt0163929/","Comedy","US","United States","US","US"
"1996","14","Sabrina the Teenage Witch","6.7","47025","1996","2003","tvSeries","tt0115341","https://www.imdb.com/title/tt0115341/","Comedy","US","United States","US","US"
"1996","15","Judge Judy","6.1","6108","1996","2021","tvSeries","tt0115227","https://www.imdb.com/title/tt0115227/","Comedy","US","United States","US","US"
"1996","16","7th Heaven","5.3","28452","1996","2007","tvSeries","tt0115083","https://www.imdb.com/title/tt0115083/","Comedy","US","United States","US","US"
