"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2012","1","Gravity Falls","8.9","179344","2012","2016","tvSeries","tt1865718","https://www.imdb.com/title/tt1865718/","Comedy","US;KR;CA","United States;Republic of Korea;Canada","US","CA;US"
"2012","2","The Eric Andre Show","8.5","23930","2012",,"tvSeries","tt2244495","https://www.imdb.com/title/tt2244495/","Comedy","US","United States","US","US"
"2012","3","Veep","8.4","71772","2012","2019","tvSeries","tt1759761","https://www.imdb.com/title/tt1759761/","Comedy","US","United States","US","US"
"2012","4","Last Tango in Halifax","8.4","10046","2012","2020","tvSeries","tt2216156","https://www.imdb.com/title/tt2216156/","Comedy","GB;US","United Kingdom;United States","GB","GB;US"
"2012","5","The Kitchen","8.4","7171","2012","2016","tvSeries","tt2930610","https://www.imdb.com/title/tt2930610/","Comedy","RU","Russian Federation","RU","RU"
"2012","6","Key and Peele","8.3","29368","2012","2015","tvSeries","tt1981558","https://www.imdb.com/title/tt1981558/","Comedy","US","United States","US","US"
"2012","7","Toast of London","8.2","11942","2012","2020","tvSeries","tt2432604","https://www.imdb.com/title/tt2432604/","Comedy","GB","United Kingdom","GB","GB"
"2012","8","8 Out of 10 Cats Does Countdown","8.2","7347","2012",,"tvSeries","tt2345459","https://www.imdb.com/title/tt2345459/","Comedy","GB","United Kingdom","GB","GB"
"2012","9","High Maintenance","8.2","5372","2012","2015","tvSeries","tt2514438","https://www.imdb.com/title/tt2514438/","Comedy","US","United States","US","US"
"2012","10","Derek","8.1","37793","2012","2014","tvSeries","tt2616280","https://www.imdb.com/title/tt2616280/","Comedy","GB","United Kingdom","GB","GB"
"2012","11","Rita","8.1","10951","2012","2020","tvSeries","tt1973692","https://www.imdb.com/title/tt1973692/","Comedy","DK","Denmark","DK","DK"
"2012","12","Moone Boy","8.1","7149","2012","2015","tvSeries","tt2319283","https://www.imdb.com/title/tt2319283/","Comedy","GB;IE","United Kingdom;Ireland","GB","GB;IE"
"2012","13","Comedians in Cars Getting Coffee","8","14230","2012","2019","tvSeries","tt2314952","https://www.imdb.com/title/tt2314952/","Comedy","US","United States","US","US"
"2012","14","Lilyhammer","7.9","34517","2012","2014","tvSeries","tt1958961","https://www.imdb.com/title/tt1958961/","Comedy","NO;US","Norway;United States","NO","NO;US"
"2012","15","Star vs. the Forces of Evil","7.9","21742","2012","2019","tvSeries","tt2758770","https://www.imdb.com/title/tt2758770/","Comedy","US","United States","US","US"
"2012","16","Teenage Mutant Ninja Turtles","7.9","18200","2012","2017","tvSeries","tt1877889","https://www.imdb.com/title/tt1877889/","Comedy","US;MY;NZ","United States;Malaysia;New Zealand","US","NZ;US"
"2012","17","Dragons: Riders of Berk","7.9","16263","2012","2014","tvSeries","tt2325846","https://www.imdb.com/title/tt2325846/","Comedy","US;CN","United States;China","US","US"
"2012","18","Smash","7.8","18937","2012","2013","tvSeries","tt1825133","https://www.imdb.com/title/tt1825133/","Comedy","US","United States","US","US"
"2012","19","Common Law","7.8","6562","2012","2012","tvSeries","tt1771072","https://www.imdb.com/title/tt1771072/","Comedy","US","United States","US","US"
"2012","20","The Finder","7.7","18688","2012","2012","tvSeries","tt1943524","https://www.imdb.com/title/tt1943524/","Comedy","US","United States","US","US"
"2012","21","A Young Doctor's Notebook & Other Stories","7.7","17299","2012","2013","tvSeries","tt2164430","https://www.imdb.com/title/tt2164430/","Comedy","GB","United Kingdom","GB","GB"
"2012","22","Comic Book Men","7.7","5734","2012","2018","tvSeries","tt2174367","https://www.imdb.com/title/tt2174367/","Comedy","US","United States","US","US"
"2012","23","Video Game High School","7.6","14295","2012","2014","tvSeries","tt2170584","https://www.imdb.com/title/tt2170584/","Comedy","US","United States","US","US"
"2012","24","Bunheads","7.6","9553","2012","2013","tvSeries","tt2006848","https://www.imdb.com/title/tt2006848/","Comedy","US","United States","US","US"
"2012","25","RWBY","7.6","8207","2012",,"tvSeries","tt3066242","https://www.imdb.com/title/tt3066242/","Comedy","US","United States","US","US"
"2012","26","The Mindy Project","7.5","36547","2012","2017","tvSeries","tt2211129","https://www.imdb.com/title/tt2211129/","Comedy","US","United States","US","US"
"2012","27","Go On","7.5","20928","2012","2013","tvSeries","tt2300923","https://www.imdb.com/title/tt2300923/","Comedy","US","United States","US","US"
"2012","28","Emily Owens M.D.","7.5","6906","2012","2013","tvSeries","tt2290339","https://www.imdb.com/title/tt2290339/","Comedy","US","United States","US","US"
"2012","29","Girls","7.4","83316","2012","2017","tvSeries","tt1723816","https://www.imdb.com/title/tt1723816/","Comedy","US","United States","US","US"
"2012","30","House of Lies","7.4","27679","2012","2016","tvSeries","tt1797404","https://www.imdb.com/title/tt1797404/","Comedy","US","United States","US","US"
"2012","31","Don't Trust the B---- in Apartment 23","7.3","42708","2012","2013","tvSeries","tt1819509","https://www.imdb.com/title/tt1819509/","Comedy","US","United States","US","US"
"2012","32","Baby Daddy","7.3","22751","2012","2017","tvSeries","tt2177489","https://www.imdb.com/title/tt2177489/","Comedy","US","United States","US","US"
"2012","33","Brickleberry","7.3","19357","2012","2015","tvSeries","tt2022713","https://www.imdb.com/title/tt2022713/","Comedy","US;KR","United States;Republic of Korea","US","US"
"2012","34","Bad Education","7.3","15127","2012","2024","tvSeries","tt2337840","https://www.imdb.com/title/tt2337840/","Comedy","GB","United Kingdom","GB","GB"
"2012","35","Jane by Design","7.3","10784","2012","2012","tvSeries","tt1743904","https://www.imdb.com/title/tt1743904/","Comedy","US","United States","US","US"
"2012","36","Ultimate Spider-Man","7.2","16581","2012","2017","tvSeries","tt1722512","https://www.imdb.com/title/tt1722512/","Comedy","US","United States","US","US"
"2012","37","Cuckoo","7.2","11330","2012","2019","tvSeries","tt2222352","https://www.imdb.com/title/tt2222352/","Comedy","GB","United Kingdom","GB","GB"
"2012","38","GCB","7.1","9063","2012","2012","tvSeries","tt1727387","https://www.imdb.com/title/tt1727387/","Comedy","US","United States","US","US"
"2012","39","Men at Work","7.1","8724","2012","2014","tvSeries","tt1942919","https://www.imdb.com/title/tt1942919/","Comedy","US","United States","US","US"
"2012","40","Avengers Assemble","7","9384","2012","2019","tvSeries","tt2455546","https://www.imdb.com/title/tt2455546/","Comedy","US","United States","US","US"
"2012","41","The New Normal","6.9","11767","2012","2013","tvSeries","tt2087571","https://www.imdb.com/title/tt2087571/","Comedy","US","United States","US","US"
"2012","42","The Neighbors","6.9","9171","2012","2014","tvSeries","tt2182229","https://www.imdb.com/title/tt2182229/","Comedy","US","United States","US","US"
"2012","43","Ben 10: Omniverse","6.7","10675","2012","2014","tvSeries","tt2293002","https://www.imdb.com/title/tt2293002/","Comedy","US","United States","US","US"
"2012","44","Lab Rats","6.7","8674","2012","2016","tvSeries","tt1991564","https://www.imdb.com/title/tt1991564/","Comedy","US","United States","US","US"
"2012","45","Anger Management","6.6","33121","2012","2014","tvSeries","tt1986770","https://www.imdb.com/title/tt1986770/","Comedy","US","United States","US","US"
"2012","46","Ben and Kate","6.6","5386","2012","2013","tvSeries","tt2177491","https://www.imdb.com/title/tt2177491/","Comedy","US","United States","US","US"
"2012","47","Duck Dynasty","6.2","11677","2012","2017","tvSeries","tt2229907","https://www.imdb.com/title/tt2229907/","Comedy","US","United States","US","US"
"2012","48","Dog with a Blog","5.1","7776","2012","2015","tvSeries","tt2222135","https://www.imdb.com/title/tt2222135/","Comedy","US","United States","US","US"
"2012","49","The Inbetweeners","2.9","5058","2012","2012","tvSeries","tt1798695","https://www.imdb.com/title/tt1798695/","Comedy","US","United States","US","US"
