"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1995","1","Father Ted","8.6","47953","1995","1998","tvSeries","tt0111958","https://www.imdb.com/title/tt0111958/","Comedy","GB;IE","United Kingdom;Ireland","GB","GB;IE"
"1995","2","Mr. Show with Bob and David","8.4","11232","1995","1998","tvSeries","tt0112084","https://www.imdb.com/title/tt0112084/","Comedy","US","United States","US","US"
"1995","3","NewsRadio","8","18569","1995","1999","tvSeries","tt0112095","https://www.imdb.com/title/tt0112095/","Comedy","US","United States","US","US"
"1995","4","Pinky and the Brain","7.8","35219","1995","1998","tvSeries","tt0112123","https://www.imdb.com/title/tt0112123/","Comedy","US","United States","US","US"
"1995","5","Dr. Katz, Professional Therapist","7.7","6519","1995","2002","tvSeries","tt0111942","https://www.imdb.com/title/tt0111942/","Comedy","US","United States","US","US"
"1995","6","Goosebumps","7.6","16913","1995","1998","tvSeries","tt0111987","https://www.imdb.com/title/tt0111987/","Comedy","CA","Canada","CA","CA"
"1995","7","The Thin Blue Line","7.5","9149","1995","1996","tvSeries","tt0112194","https://www.imdb.com/title/tt0112194/","Comedy","GB","United Kingdom","GB","GB"
"1995","8","Freakazoid!","7.5","9123","1995","1997","tvSeries","tt0111970","https://www.imdb.com/title/tt0111970/","Comedy","US;KR;JP","United States;Republic of Korea;Japan","US","US"
"1995","9","Mad TV","7.3","12930","1995","2016","tvSeries","tt0112056","https://www.imdb.com/title/tt0112056/","Comedy","US","United States","US","US"
"1995","10","The Wayans Bros.","7.3","6187","1995","2023","tvSeries","tt0112220","https://www.imdb.com/title/tt0112220/","Comedy","US","United States","US","US"
"1995","11","Little Bear","7.3","5213","1995","2003","tvSeries","tt0245637","https://www.imdb.com/title/tt0245637/","Comedy","CA;CN;US","Canada;China;United States","CA","CA;US"
"1995","12","Timon & Pumbaa","7","12324","1995","1999","tvSeries","tt0112197","https://www.imdb.com/title/tt0112197/","Comedy","US;KR;PH;AU;TW;CA","United States;Republic of Korea;Philippines;Australia;Taiwan (Province of China);Canada","US","AU;CA;US"
"1995","13","The Sylvester & Tweety Mysteries","7","5795","1995","2002","tvSeries","tt0112186","https://www.imdb.com/title/tt0112186/","Comedy","US;KR;JP;TW","United States;Republic of Korea;Japan;Taiwan (Province of China)","US","US"
"1995","14","The Drew Carey Show","6.9","21391","1995","2004","tvSeries","tt0111945","https://www.imdb.com/title/tt0111945/","Comedy","US","United States","US","US"
"1995","15","The Mask","6.9","14060","1995","1997","tvSeries","tt0112064","https://www.imdb.com/title/tt0112064/","Comedy","US;KR;CA;PH;TW","United States;Republic of Korea;Canada;Philippines;Taiwan (Province of China)","US","CA;US"
"1995","16","Cybill","6.9","5501","1995","1998","tvSeries","tt0111932","https://www.imdb.com/title/tt0111932/","Comedy","US","United States","US","US"
