"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1999","1","Freaks and Geeks","8.7","164728","1999","2000","tvSeries","tt0193676","https://www.imdb.com/title/tt0193676/","Comedy","US","United States","US","US"
"1999","2","Futurama","8.5","278733","1999",,"tvSeries","tt0149460","https://www.imdb.com/title/tt0149460/","Comedy","US","United States","US","US"
"1999","3","Spaced","8.5","60764","1999","2001","tvSeries","tt0187664","https://www.imdb.com/title/tt0187664/","Comedy","GB","United Kingdom","GB","GB"
"1999","4","The League of Gentlemen","8.4","13211","1999","2017","tvSeries","tt0184135","https://www.imdb.com/title/tt0184135/","Comedy","GB","United Kingdom","GB","GB"
"1999","5","Courage the Cowardly Dog","8.3","57551","1999","2002","tvSeries","tt0220880","https://www.imdb.com/title/tt0220880/","Comedy","US;CN;CA;TW;ES","United States;China;Canada;Taiwan (Province of China);Spain","US","CA;ES;US"
"1999","6","SpongeBob SquarePants","8.2","125975","1999",,"tvSeries","tt0206512","https://www.imdb.com/title/tt0206512/","Comedy","US","United States","US","US"
"1999","7","Home Movies","8.2","11887","1999","2004","tvSeries","tt0197159","https://www.imdb.com/title/tt0197159/","Comedy","US","United States","US","US"
"1999","8","Queer as Folk","8.2","8210","1999","2000","tvSeries","tt0185102","https://www.imdb.com/title/tt0185102/","Comedy","GB","United Kingdom","GB","GB"
"1999","9","Family Guy","8.1","389063","1999",,"tvSeries","tt0182576","https://www.imdb.com/title/tt0182576/","Comedy","US","United States","US","US"
"1999","10","Strangers with Candy","8.1","7111","1999","2000","tvSeries","tt0194624","https://www.imdb.com/title/tt0194624/","Comedy","US","United States","US","US"
"1999","11","Mission Hill","7.8","5744","1999","2002","tvSeries","tt0197148","https://www.imdb.com/title/tt0197148/","Comedy","US","United States","US","US"
"1999","12","Ed, Edd n Eddy","7.4","43246","1999","2008","tvSeries","tt0184111","https://www.imdb.com/title/tt0184111/","Comedy","CA;US;KR","Canada;United States;Republic of Korea","CA","CA;US"
"1999","13","Popular","7.4","7263","1999","2001","tvSeries","tt0202748","https://www.imdb.com/title/tt0202748/","Comedy","US","United States","US","US"
"1999","14","Dilbert","7.3","6160","1999","2000","tvSeries","tt0118984","https://www.imdb.com/title/tt0118984/","Comedy","US","United States","US","US"
"1999","15","Rocket Power","6.9","11435","1999","2004","tvSeries","tt0244926","https://www.imdb.com/title/tt0244926/","Comedy","CA;US;KR","Canada;United States;Republic of Korea","CA","CA;US"
"1999","16","The Amanda Show","6.7","8733","1999","2002","tvSeries","tt0217910","https://www.imdb.com/title/tt0217910/","Comedy","US","United States","US","US"
"1999","17","Family Feud","6.7","5582","1999",,"tvSeries","tt0177440","https://www.imdb.com/title/tt0177440/","Comedy","US","United States","US","US"
"1999","18","Dragon Tales","6.5","5167","1999","2005","tvSeries","tt0243061","https://www.imdb.com/title/tt0243061/","Comedy","CA;US;KR;CN;TH;TW;DE","Canada;United States;Republic of Korea;China;Thailand;Taiwan (Province of China);Germany","CA","CA;DE;US"
