"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1997","1","South Park","8.7","444509","1997",,"tvSeries","tt0121955","https://www.imdb.com/title/tt0121955/","Comedy","US","United States","US","US"
"1997","2","I'm Alan Partridge","8.6","23838","1997","2002","tvSeries","tt0129690","https://www.imdb.com/title/tt0129690/","Comedy","GB","United Kingdom","GB","GB"
"1997","3","Brass Eye","8.6","12696","1997","2001","tvSeries","tt0118273","https://www.imdb.com/title/tt0118273/","Comedy","GB","United Kingdom","GB","GB"
"1997","4","Cold Feet","8.2","5315","1997","2020","tvSeries","tt0168596","https://www.imdb.com/title/tt0168596/","Comedy","GB","United Kingdom","GB","GB"
"1997","5","Daria","8.1","29204","1997","2002","tvSeries","tt0118298","https://www.imdb.com/title/tt0118298/","Comedy","US","United States","US","US"
"1997","6","Jonathan Creek","8.1","10068","1997","2016","tvSeries","tt0118363","https://www.imdb.com/title/tt0118363/","Comedy","GB","United Kingdom","GB","GB"
"1997","7","Recess","7.8","30587","1997","2001","tvSeries","tt0126170","https://www.imdb.com/title/tt0126170/","Comedy","US;PH;KR","United States;Philippines;Republic of Korea","US","US"
"1997","8","King of the Hill","7.6","65855","1997",,"tvSeries","tt0118375","https://www.imdb.com/title/tt0118375/","Comedy","US","United States","US","US"
"1997","9","Oggy and the Cockroaches","7.5","6302","1997","2018","tvSeries","tt0213363","https://www.imdb.com/title/tt0213363/","Comedy","FR;CA;US;KR;VN","France;Canada;United States;Republic of Korea;Vietnam","FR","CA;FR;US"
"1997","10","Smart Guy","7.4","5937","1997","1999","tvSeries","tt0118466","https://www.imdb.com/title/tt0118466/","Comedy","US","United States","US","US"
"1997","11","Johnny Bravo","7.2","42336","1997","2004","tvSeries","tt0118360","https://www.imdb.com/title/tt0118360/","Comedy","US;GB;KR","United States;United Kingdom;Republic of Korea","US","GB;US"
"1997","12","The Angry Beavers","7.1","17035","1997","2001","tvSeries","tt0131664","https://www.imdb.com/title/tt0131664/","Comedy","US;KR;CA","United States;Republic of Korea;Canada","US","CA;US"
"1997","13","Ally McBeal","6.9","39096","1997","2002","tvSeries","tt0118254","https://www.imdb.com/title/tt0118254/","Comedy","US","United States","US","US"
"1997","14","Just Shoot Me!","6.9","23615","1997","2003","tvSeries","tt0118364","https://www.imdb.com/title/tt0118364/","Comedy","US","United States","US","US"
"1997","15","Cow and Chicken","6.5","23233","1997","1999","tvSeries","tt0118289","https://www.imdb.com/title/tt0118289/","Comedy","US;KR;KP","United States;Republic of Korea;Democratic People's Republic of Korea","US","US"
"1997","16","I Am Weasel","6.5","6566","1997","1999","tvSeries","tt0218769","https://www.imdb.com/title/tt0218769/","Comedy","US;KR","United States;Republic of Korea","US","US"
"1997","17","Franklin","6.5","6058","1997","2006","tvSeries","tt0203254","https://www.imdb.com/title/tt0203254/","Comedy","FR;CA;US;LU","France;Canada;United States;Luxembourg","FR","CA;FR;LU;US"
"1997","18","Dharma & Greg","6.4","33722","1997","2002","tvSeries","tt0118303","https://www.imdb.com/title/tt0118303/","Comedy","US","United States","US","US"
"1997","19","Bob the Builder","5.7","6775","1997","2015","tvSeries","tt0262151","https://www.imdb.com/title/tt0262151/","Comedy","GB;US;CA;TW","United Kingdom;United States;Canada;Taiwan (Province of China)","GB","CA;GB;US"
