"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1978","1","All Creatures Great & Small","8.4","5039","1978","1990","tvSeries","tt0075472","https://www.imdb.com/title/tt0075472/","Comedy","GB","United Kingdom","GB","GB"
"1978","2","WKRP in Cincinnati","8","12646","1978","1982","tvSeries","tt0077097","https://www.imdb.com/title/tt0077097/","Comedy","US","United States","US","US"
"1978","3","Taxi","7.7","17712","1978","1983","tvSeries","tt0077089","https://www.imdb.com/title/tt0077089/","Comedy","US","United States","US","US"
"1978","4","Mork & Mindy","7.2","14102","1978","1982","tvSeries","tt0077053","https://www.imdb.com/title/tt0077053/","Comedy","US","United States","US","US"
"1978","5","Diff'rent Strokes","6.7","13591","1978","1986","tvSeries","tt0077003","https://www.imdb.com/title/tt0077003/","Comedy","US","United States","US","US"
