"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2001","1","Six Feet Under","8.7","168407","2001","2005","tvSeries","tt0248654","https://www.imdb.com/title/tt0248654/","Comedy","US","United States","US","US"
"2001","2","Phoenix Nights","8.6","8401","2001","2002","tvSeries","tt0273379","https://www.imdb.com/title/tt0273379/","Comedy","GB","United Kingdom","GB","GB"
"2001","3","The Office","8.5","132675","2001","2003","tvSeries","tt0290978","https://www.imdb.com/title/tt0290978/","Comedy","GB","United Kingdom","GB","GB"
"2001","4","Trailer Park Boys","8.5","57716","2001","2026","tvSeries","tt0290988","https://www.imdb.com/title/tt0290988/","Comedy","CA","Canada","CA","CA"
"2001","5","Scrubs","8.4","286126","2001","2010","tvSeries","tt0285403","https://www.imdb.com/title/tt0285403/","Comedy","US","United States","US","US"
"2001","6","Undeclared","7.9","17942","2001","2003","tvSeries","tt0273028","https://www.imdb.com/title/tt0273028/","Comedy","US","United States","US","US"
"2001","7","The Tick","7.7","6149","2001","2002","tvSeries","tt0242949","https://www.imdb.com/title/tt0242949/","Comedy","US","United States","US","US"
"2001","8","The Grim Adventures of Billy & Mandy","7.6","29104","2001","2007","tvSeries","tt0292800","https://www.imdb.com/title/tt0292800/","Comedy","US;KR;JP","United States;Republic of Korea;Japan","US","US"
"2001","9","Grounded for Life","7.5","16710","2001","2005","tvSeries","tt0255734","https://www.imdb.com/title/tt0255734/","Comedy","US","United States","US","US"
"2001","10","House of Mouse","7.5","5261","2001","2003","tvSeries","tt0272388","https://www.imdb.com/title/tt0272388/","Comedy","US;PH;JP;AU","United States;Philippines;Japan;Australia","US","AU;US"
"2001","11","The Bernie Mac Show","7.3","9314","2001","2006","tvSeries","tt0285341","https://www.imdb.com/title/tt0285341/","Comedy","US","United States","US","US"
"2001","12","The Lone Gunmen","7.3","6189","2001","2001","tvSeries","tt0243069","https://www.imdb.com/title/tt0243069/","Comedy","CA;US","Canada;United States","CA","CA;US"
"2001","13","The Fairly OddParents","7.2","52218","2001","2017","tvSeries","tt0235918","https://www.imdb.com/title/tt0235918/","Comedy","US;CA","United States;Canada","US","CA;US"
"2001","14","Totally Spies!","7.1","14339","2001","2025","tvSeries","tt0283226","https://www.imdb.com/title/tt0283226/","Comedy","FR;KR;US;CA;GB;KP;CN","France;Republic of Korea;United States;Canada;United Kingdom;Democratic People's Republic of Korea;China","FR","CA;FR;GB;US"
"2001","15","The Oblongs","7.1","10218","2001","2002","tvSeries","tt0219446","https://www.imdb.com/title/tt0219446/","Comedy","US","United States","US","US"
"2001","16","Two Pints of Lager and a Packet of Crisps","7.1","5288","2001","2011","tvSeries","tt0278251","https://www.imdb.com/title/tt0278251/","Comedy","GB","United Kingdom","GB","GB"
"2001","17","Reba","6.8","19701","2001","2007","tvSeries","tt0284722","https://www.imdb.com/title/tt0284722/","Comedy","US","United States","US","US"
"2001","18","Lizzie McGuire","6.6","21693","2001","2004","tvSeries","tt0273366","https://www.imdb.com/title/tt0273366/","Comedy","US","United States","US","US"
"2001","19","The Proud Family","6.6","9033","2001","2005","tvSeries","tt0293737","https://www.imdb.com/title/tt0293737/","Comedy","US","United States","US","US"
"2001","20","According to Jim","6.5","40206","2001","2009","tvSeries","tt0285351","https://www.imdb.com/title/tt0285351/","Comedy","US","United States","US","US"
"2001","21","Baby Looney Tunes","6.2","5979","2001","2005","tvSeries","tt0338580","https://www.imdb.com/title/tt0338580/","Comedy","US;CA","United States;Canada","US","CA;US"
