"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2006","1","The IT Crowd","8.5","176345","2006","2013","tvSeries","tt0487831","https://www.imdb.com/title/tt0487831/","Comedy","GB","United Kingdom","GB","GB"
"2006","2","Psych","8.4","120467","2006","2014","tvSeries","tt0491738","https://www.imdb.com/title/tt0491738/","Comedy","US","United States","US","US"
"2006","3","30 Rock","8.3","138574","2006","2013","tvSeries","tt0496424","https://www.imdb.com/title/tt0496424/","Comedy","US","United States","US","US"
"2006","4","Studio 60 on the Sunset Strip","8.3","25947","2006","2007","tvSeries","tt0485842","https://www.imdb.com/title/tt0485842/","Comedy","US","United States","US","US"
"2006","5","Metalocalypse","8.3","19137","2006","2023","tvSeries","tt0839188","https://www.imdb.com/title/tt0839188/","Comedy","US","United States","US","US"
"2006","6","Kursadzije","8.2","22655","2006","2013","tvSeries","tt14192814","https://www.imdb.com/title/tt14192814/","Comedy","RS","Serbia","RS","RS"
"2006","7","Frisky Dingo","8.1","7964","2006","2008","tvSeries","tt0865409","https://www.imdb.com/title/tt0865409/","Comedy","US","United States","US","US"
"2006","8","That Mitchell and Webb Look","8","10140","2006","2010","tvSeries","tt0499410","https://www.imdb.com/title/tt0499410/","Comedy","GB","United Kingdom","GB","GB"
"2006","9","Kureyon Shin-chan","8","6665","2006","2011","tvSeries","tt0245612","https://www.imdb.com/title/tt0245612/","Comedy","US;JP","United States;Japan","US","US"
"2006","10","Eureka","7.9","61868","2006","2012","tvSeries","tt0796264","https://www.imdb.com/title/tt0796264/","Comedy","US","United States","US","US"
"2006","11","Lucky Louie","7.8","11102","2006","2007","tvSeries","tt0460619","https://www.imdb.com/title/tt0460619/","Comedy","US","United States","US","US"
"2006","12","Not Going Out","7.6","8764","2006",,"tvSeries","tt0862614","https://www.imdb.com/title/tt0862614/","Comedy","GB","United Kingdom","GB","GB"
"2006","13","Turkish for Beginners","7.5","5641","2006","2008","tvSeries","tt0469009","https://www.imdb.com/title/tt0469009/","Comedy","DE","Germany","DE","DE"
"2006","14","Robin Hood","7.4","18089","2006","2009","tvSeries","tt0787985","https://www.imdb.com/title/tt0787985/","Comedy","GB","United Kingdom","GB","GB"
"2006","15","H2O: Just Add Water","7.3","21635","2006","2010","tvSeries","tt0491603","https://www.imdb.com/title/tt0491603/","Comedy","AU","Australia","AU","AU"
"2006","16","Men in Trees","7.3","5871","2006","2008","tvSeries","tt0805664","https://www.imdb.com/title/tt0805664/","Comedy","US","United States","US","US"
"2006","17","My Boys","7.3","5535","2006","2010","tvSeries","tt0496356","https://www.imdb.com/title/tt0496356/","Comedy","US","United States","US","US"
"2006","18","The New Adventures of Old Christine","7.2","15108","2006","2010","tvSeries","tt0462128","https://www.imdb.com/title/tt0462128/","Comedy","US","United States","US","US"
"2006","19","Curious George","7.2","5002","2006","2022","tvSeries","tt0449545","https://www.imdb.com/title/tt0449545/","Comedy","US","United States","US","US"
"2006","20","The Game","6.9","5156","2006","2015","tvSeries","tt0772137","https://www.imdb.com/title/tt0772137/","Comedy","US","United States","US","US"
"2006","21","Ugly Betty","6.8","50747","2006","2010","tvSeries","tt0805669","https://www.imdb.com/title/tt0805669/","Comedy","US","United States","US","US"
"2006","22","The Emperor's New School","6.6","7392","2006","2008","tvSeries","tt0465327","https://www.imdb.com/title/tt0465327/","Comedy","US;PH;CA","United States;Philippines;Canada","US","CA;US"
"2006","23","'Til Death","6.6","6998","2006","2010","tvSeries","tt0759475","https://www.imdb.com/title/tt0759475/","Comedy","US","United States","US","US"
"2006","24","Mickey Mouse Clubhouse","5.8","6548","2006","2016","tvSeries","tt0784896","https://www.imdb.com/title/tt0784896/","Comedy","US;IN;CN;PH","United States;India;China;Philippines","US","US"
"2006","25","Hannah Montana","5.5","47625","2006","2011","tvSeries","tt0493093","https://www.imdb.com/title/tt0493093/","Comedy","US","United States","US","US"
"2006","26","House of Payne","3.8","6728","2006",,"tvSeries","tt0773264","https://www.imdb.com/title/tt0773264/","Comedy","US","United States","US","US"
