"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2024","1","X-Men '97","8.7","53264","2024",,"tvSeries","tt16026746","https://www.imdb.com/title/tt16026746/","Action","US;KR","United States;Republic of Korea","US","US"
"2024","2","ShÅgun","8.6","246322","2024","2026","tvSeries","tt2788316","https://www.imdb.com/title/tt2788316/","Action","US","United States","US","US"
"2024","3","Fallout","8.3","393932","2024",,"tvSeries","tt12637874","https://www.imdb.com/title/tt12637874/","Action","US","United States","US","US"
"2024","4","The Day of the Jackal","8.1","132248","2024",,"tvSeries","tt24053860","https://www.imdb.com/title/tt24053860/","Action","GB;US","United Kingdom;United States","GB","GB;US"
"2024","5","The Gentlemen","8","178463","2024","2026","tvSeries","tt13210838","https://www.imdb.com/title/tt13210838/","Action","GB;US","United Kingdom;United States","GB","GB;US"
"2024","6","Masters of the Air","7.8","70556","2024","2024","tvMiniSeries","tt2640044","https://www.imdb.com/title/tt2640044/","Action","US","United States","US","US"
"2024","7","Creature Commandos","7.8","27776","2024",,"tvSeries","tt26545355","https://www.imdb.com/title/tt26545355/","Action","US","United States","US","US"
"2024","8","The Brothers Sun","7.5","29985","2024","2024","tvSeries","tt17632862","https://www.imdb.com/title/tt17632862/","Action","US","United States","US","US"
"2024","9","Dead Boy Detectives","7.5","23674","2024","2024","tvSeries","tt15358446","https://www.imdb.com/title/tt15358446/","Action","US","United States","US","US"
"2024","10","Sugar","7.4","43170","2024",,"tvSeries","tt16418808","https://www.imdb.com/title/tt16418808/","Action","US","United States","US","US"
"2024","11","Renegade Nell","7.4","10844","2024","2024","tvSeries","tt14502758","https://www.imdb.com/title/tt14502758/","Action","GB","United Kingdom","GB","GB"
"2024","12","The Helicopter Heist","7.4","6378","2024","2024","tvMiniSeries","tt20872980","https://www.imdb.com/title/tt20872980/","Action","SE","Sweden","SE","SE"
"2024","13","Dune: Prophecy","7.3","68166","2024",,"tvSeries","tt10466872","https://www.imdb.com/title/tt10466872/","Action","US;CA;HU","United States;Canada;Hungary","US","CA;HU;US"
"2024","14","Secret Level","7.3","31713","2024",,"tvSeries","tt33204697","https://www.imdb.com/title/tt33204697/","Action","US","United States","US","US"
"2024","15","Agatha All Along","7.2","88956","2024","2024","tvMiniSeries","tt15571732","https://www.imdb.com/title/tt15571732/","Action","US","United States","US","US"
"2024","16","Avatar: The Last Airbender","7.2","84879","2024",,"tvSeries","tt9018736","https://www.imdb.com/title/tt9018736/","Action","US","United States","US","US"
"2024","17","Black Doves","7.2","74888","2024",,"tvSeries","tt27995113","https://www.imdb.com/title/tt27995113/","Action","GB","United Kingdom","GB","GB"
"2024","18","Cross","7.2","35049","2024",,"tvSeries","tt11794812","https://www.imdb.com/title/tt11794812/","Action","US","United States","US","US"
"2024","19","Batman: Caped Crusader","7.2","16592","2024",,"tvSeries","tt14681596","https://www.imdb.com/title/tt14681596/","Action","US","United States","US","US"
"2024","20","Twilight of the Gods","7.2","11118","2024","2024","tvSeries","tt10625492","https://www.imdb.com/title/tt10625492/","Action","US;FR","United States;France","US","FR;US"
"2024","21","Tracker","7.1","29760","2024",,"tvSeries","tt13875494","https://www.imdb.com/title/tt13875494/","Action","US","United States","US","US"
"2024","22","Mr. & Mrs. Smith","7","54488","2024",,"tvSeries","tt14044212","https://www.imdb.com/title/tt14044212/","Action","US;GB","United States;United Kingdom","US","GB;US"
"2024","23","Skeleton Crew","7","44984","2024","2025","tvSeries","tt20600980","https://www.imdb.com/title/tt20600980/","Action","US","United States","US","US"
"2024","24","Supacell","7","21816","2024",,"tvSeries","tt16283758","https://www.imdb.com/title/tt16283758/","Action","GB","United Kingdom","GB","GB"
"2024","25","Star Wars: Tales of the Empire","7","17656","2024","2024","tvMiniSeries","tt32019314","https://www.imdb.com/title/tt32019314/","Action","US","United States","US","US"
"2024","26","Terminator Zero","6.9","13586","2024","2024","tvMiniSeries","tt14153236","https://www.imdb.com/title/tt14153236/","Action","US;JP","United States;Japan","US","US"
"2024","27","Nautilus","6.8","6130","2024",,"tvSeries","tt15286302","https://www.imdb.com/title/tt15286302/","Action","GB","United Kingdom","GB","GB"
"2024","28","Those About to Die","6.7","22614","2024","2024","tvSeries","tt10569934","https://www.imdb.com/title/tt10569934/","Action","US;DE;IT","United States;Germany;Italy","US","DE;IT;US"
"2024","29","Nightsleeper","6.6","6610","2024","2024","tvMiniSeries","tt24133138","https://www.imdb.com/title/tt24133138/","Action","GB","United Kingdom","GB","GB"
"2024","30","Knuckles","6.1","10431","2024","2024","tvMiniSeries","tt18291136","https://www.imdb.com/title/tt18291136/","Action","US;JP;GB;AU;NZ","United States;Japan;United Kingdom;Australia;New Zealand","US","AU;GB;NZ;US"
"2024","31","Citadel: Diana","6.1","5110","2024","2024","tvSeries","tt22754212","https://www.imdb.com/title/tt22754212/","Action","IT","Italy","IT","IT"
"2024","32","S.E.R.E.G.","5.2","6362","2024",,"tvSeries","tt31242061","https://www.imdb.com/title/tt31242061/","Action","HU","Hungary","HU","HU"
"2024","33","The Acolyte","4.3","143821","2024","2024","tvSeries","tt12262202","https://www.imdb.com/title/tt12262202/","Action","US","United States","US","US"
