"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2012","1","The Legend of Korra","8.3","151311","2012","2014","tvSeries","tt1695360","https://www.imdb.com/title/tt1695360/","Action","US;KR;JP","United States;Republic of Korea;Japan","US","US"
"2012","2","Longmire","8.3","43825","2012","2017","tvSeries","tt1836037","https://www.imdb.com/title/tt1836037/","Action","US","United States","US","US"
"2012","3","Tron: Uprising","8.1","10234","2012","2013","tvSeries","tt1812523","https://www.imdb.com/title/tt1812523/","Action","US;JP;GB","United States;Japan;United Kingdom","US","GB;US"
"2012","4","Chicago Fire","8","71730","2012",,"tvSeries","tt2261391","https://www.imdb.com/title/tt2261391/","Action","US","United States","US","US"
"2012","5","Elementary","7.9","126886","2012","2019","tvSeries","tt2191671","https://www.imdb.com/title/tt2191671/","Action","US","United States","US","US"
"2012","6","Star vs. the Forces of Evil","7.9","21834","2012","2019","tvSeries","tt2758770","https://www.imdb.com/title/tt2758770/","Action","US","United States","US","US"
"2012","7","Teenage Mutant Ninja Turtles","7.9","18177","2012","2017","tvSeries","tt1877889","https://www.imdb.com/title/tt1877889/","Action","US;MY;NZ","United States;Malaysia;New Zealand","US","NZ;US"
"2012","8","Dragons: Riders of Berk","7.9","16256","2012","2014","tvSeries","tt2325846","https://www.imdb.com/title/tt2325846/","Action","US;CN","United States;China","US","US"
"2012","9","Major Crimes","7.8","17522","2012","2018","tvSeries","tt1936532","https://www.imdb.com/title/tt1936532/","Action","US","United States","US","US"
"2012","10","Continuum","7.6","66671","2012","2015","tvSeries","tt1954347","https://www.imdb.com/title/tt1954347/","Action","CA","Canada","CA","CA"
"2012","11","Video Game High School","7.6","14295","2012","2014","tvSeries","tt2170584","https://www.imdb.com/title/tt2170584/","Action","US","United States","US","US"
"2012","12","RWBY","7.6","8211","2012",,"tvSeries","tt3066242","https://www.imdb.com/title/tt3066242/","Action","US","United States","US","US"
"2012","13","Arrow","7.5","461139","2012","2020","tvSeries","tt2193021","https://www.imdb.com/title/tt2193021/","Action","US","United States","US","US"
"2012","14","Copper","7.5","11400","2012","2013","tvSeries","tt2006374","https://www.imdb.com/title/tt2006374/","Action","US","United States","US","US"
"2012","15","Parade's End","7.4","11204","2012","2012","tvMiniSeries","tt1956017","https://www.imdb.com/title/tt1956017/","Action","GB;BE;US","United Kingdom;Belgium;United States","GB","BE;GB;US"
"2012","16","Last Resort","7.3","22613","2012","2013","tvSeries","tt2172103","https://www.imdb.com/title/tt2172103/","Action","US","United States","US","US"
"2012","17","Hunted","7.3","9811","2012","2012","tvMiniSeries","tt2069449","https://www.imdb.com/title/tt2069449/","Action","GB","United Kingdom","GB","GB"
"2012","18","Vegas","7.3","7749","2012","2013","tvSeries","tt2262383","https://www.imdb.com/title/tt2262383/","Action","US","United States","US","US"
"2012","19","Ultimate Spider-Man","7.2","16567","2012","2017","tvSeries","tt1722512","https://www.imdb.com/title/tt1722512/","Action","US","United States","US","US"
"2012","20","The Firm","7.1","6458","2012","2012","tvSeries","tt1949012","https://www.imdb.com/title/tt1949012/","Action","CA;US","Canada;United States","CA","CA;US"
"2012","21","Missing","7","9739","2012","2012","tvSeries","tt1828246","https://www.imdb.com/title/tt1828246/","Action","US;CZ","United States;Czechia","US","CZ;US"
"2012","22","Avengers Assemble","7","9369","2012","2019","tvSeries","tt2455546","https://www.imdb.com/title/tt2455546/","Action","US","United States","US","US"
"2012","23","Alcatraz","6.9","41082","2012","2012","tvSeries","tt1728102","https://www.imdb.com/title/tt1728102/","Action","US;CA","United States;Canada","US","CA;US"
"2012","24","The River","6.8","17432","2012","2012","tvSeries","tt1836195","https://www.imdb.com/title/tt1836195/","Action","US","United States","US","US"
"2012","25","Halo 4: Forward Unto Dawn","6.7","26782","2012","2012","tvMiniSeries","tt2262308","https://www.imdb.com/title/tt2262308/","Action","US","United States","US","US"
"2012","26","Ben 10: Omniverse","6.7","10650","2012","2014","tvSeries","tt2293002","https://www.imdb.com/title/tt2293002/","Action","US","United States","US","US"
"2012","27","Lab Rats","6.7","8672","2012","2016","tvSeries","tt1991564","https://www.imdb.com/title/tt1991564/","Action","US","United States","US","US"
"2012","28","Revolution","6.6","88162","2012","2014","tvSeries","tt2070791","https://www.imdb.com/title/tt2070791/","Action","US","United States","US","US"
"2012","29","Primeval: New World","6.5","5120","2012","2013","tvSeries","tt2295953","https://www.imdb.com/title/tt2295953/","Action","CA;GB","Canada;United Kingdom","CA","CA;GB"
"2012","30","The Transporter","6.4","8085","2012","2014","tvSeries","tt1885102","https://www.imdb.com/title/tt1885102/","Action","CA;FR;US;DE","Canada;France;United States;Germany","CA","CA;DE;FR;US"
"2012","31","Treasure Island","6.2","6518","2012","2012","tvMiniSeries","tt1820723","https://www.imdb.com/title/tt1820723/","Action","IE;GB","Ireland;United Kingdom","IE","GB;IE"
