"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2016","1","Trollhunters: Tales of Arcadia","8.4","22128","2016","2018","tvSeries","tt1734135","https://www.imdb.com/title/tt1734135/","Action","US;MX;CA;CN;ES;TW","United States;Mexico;Canada;China;Spain;Taiwan (Province of China)","US","CA;ES;US"
"2016","2","Dirk Gently's Holistic Detective Agency","8.1","62746","2016","2017","tvSeries","tt4047038","https://www.imdb.com/title/tt4047038/","Action","US","United States","US","US"
"2016","3","Queen of the South","8","38083","2016","2021","tvSeries","tt1064899","https://www.imdb.com/title/tt1064899/","Action","US;MX;ES;MT","United States;Mexico;Spain;Malta","US","ES;MT;US"
"2016","4","Voltron: Legendary Defender","8","10873","2016","2018","tvSeries","tt5580664","https://www.imdb.com/title/tt5580664/","Action","US","United States","US","US"
"2016","5","My Father's Murderers","8","5685","2016",,"tvSeries","tt5907796","https://www.imdb.com/title/tt5907796/","Action","RS","Serbia","RS","RS"
"2016","6","Lethal Weapon","7.8","42799","2016","2019","tvSeries","tt5164196","https://www.imdb.com/title/tt5164196/","Action","US","United States","US","US"
"2016","7","Timeless","7.6","51174","2016","2018","tvSeries","tt5511582","https://www.imdb.com/title/tt5511582/","Action","US","United States","US","US"
"2016","8","Berlin Station","7.6","11785","2016","2019","tvSeries","tt5191110","https://www.imdb.com/title/tt5191110/","Action","US;DE","United States;Germany","US","DE;US"
"2016","9","Wanted","7.6","7090","2016","2018","tvSeries","tt5193358","https://www.imdb.com/title/tt5193358/","Action","AU","Australia","AU","AU"
"2016","10","Shooter","7.5","45277","2016","2018","tvSeries","tt4181172","https://www.imdb.com/title/tt4181172/","Action","US","United States","US","US"
"2016","11","Jean-Claude Van Johnson","7.5","10803","2016","2017","tvMiniSeries","tt6682754","https://www.imdb.com/title/tt6682754/","Action","US","United States","US","US"
"2016","12","Designated Survivor","7.4","115507","2016","2019","tvSeries","tt5296406","https://www.imdb.com/title/tt5296406/","Action","US","United States","US","US"
"2016","13","Wynonna Earp","7.4","26538","2016","2021","tvSeries","tt4878326","https://www.imdb.com/title/tt4878326/","Action","CA;US","Canada;United States","CA","CA;US"
"2016","14","The Tick","7.4","21105","2016","2019","tvSeries","tt5540054","https://www.imdb.com/title/tt5540054/","Action","US","United States","US","US"
"2016","15","Colony","7.3","41704","2016","2018","tvSeries","tt4209256","https://www.imdb.com/title/tt4209256/","Action","US","United States","US","US"
"2016","16","Wrecked","7.3","8490","2016","2018","tvSeries","tt4168956","https://www.imdb.com/title/tt4168956/","Action","US","United States","US","US"
"2016","17","Luke Cage","7.2","148602","2016","2018","tvSeries","tt3322314","https://www.imdb.com/title/tt3322314/","Action","US","United States","US","US"
"2016","18","Lucky Man","7.1","6670","2016","2018","tvSeries","tt4800878","https://www.imdb.com/title/tt4800878/","Action","GB","United Kingdom","GB","GB"
"2016","19","Shades of Blue","7","11635","2016","2018","tvSeries","tt4118584","https://www.imdb.com/title/tt4118584/","Action","US","United States","US","US"
"2016","20","Angie Tribeca","7","10330","2016","2018","tvSeries","tt3597790","https://www.imdb.com/title/tt3597790/","Action","US","United States","US","US"
"2016","21","Legends of Tomorrow","6.7","114668","2016","2022","tvSeries","tt4532368","https://www.imdb.com/title/tt4532368/","Action","US","United States","US","US"
"2016","22","Shadowhunters","6.5","76875","2016","2019","tvSeries","tt4145054","https://www.imdb.com/title/tt4145054/","Action","US","United States","US","US"
"2016","23","Van Helsing","6.3","26494","2016","2021","tvSeries","tt5197820","https://www.imdb.com/title/tt5197820/","Action","US","United States","US","US"
"2016","24","24: Legacy","6.3","12301","2016","2017","tvSeries","tt5345490","https://www.imdb.com/title/tt5345490/","Action","US","United States","US","US"
"2016","25","Criminal Minds: Beyond Borders","6.2","6902","2016","2017","tvSeries","tt4364202","https://www.imdb.com/title/tt4364202/","Action","US","United States","US","US"
"2016","26","MacGyver","5.5","24744","2016","2021","tvSeries","tt1399045","https://www.imdb.com/title/tt1399045/","Action","US","United States","US","US"
"2016","27","Ben 10","2.8","7720","2016","2021","tvSeries","tt6148376","https://www.imdb.com/title/tt6148376/","Action","US;KR;AU","United States;Republic of Korea;Australia","US","AU;US"
