"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1996","1","Dexter's Laboratory","7.8","58110","1996","2003","tvSeries","tt0115157","https://www.imdb.com/title/tt0115157/","Fantasy","US;PH;KR","United States;Philippines;Republic of Korea","US","US"
"1996","2","Early Edition","7.6","13746","1996","2000","tvSeries","tt0115163","https://www.imdb.com/title/tt0115163/","Fantasy","US","United States","US","US"
"1996","3","Arthur","7.4","17708","1996","2022","tvSeries","tt0169414","https://www.imdb.com/title/tt0169414/","Fantasy","CA;US;HK;KR;FR;AU;GB;IL","Canada;United States;Hong Kong (Special Administrative Region of China);Republic of Korea;France;Australia;United Kingdom;Israel","CA","AU;CA;FR;GB;US"
"1996","4","Lexx","7.3","9439","1996","2002","tvSeries","tt0115243","https://www.imdb.com/title/tt0115243/","Fantasy","CA;DE;GB","Canada;Germany;United Kingdom","CA","CA;DE;GB"
"1996","5","Gulliver's Travels","6.9","7694","1996","1996","tvMiniSeries","tt0115195","https://www.imdb.com/title/tt0115195/","Fantasy","GB;US","United Kingdom;United States","GB","GB;US"
"1996","6","Blue's Clues","6.9","7552","1996","2007","tvSeries","tt0163929","https://www.imdb.com/title/tt0163929/","Fantasy","US","United States","US","US"
"1996","7","Sabrina the Teenage Witch","6.7","47012","1996","2003","tvSeries","tt0115341","https://www.imdb.com/title/tt0115341/","Fantasy","US","United States","US","US"
