"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2016","1","Stranger Things","8.6","1702295","2016","2025","tvSeries","tt4574334","https://www.imdb.com/title/tt4574334/","Fantasy","US","United States","US","US"
"2016","2","Trollhunters: Tales of Arcadia","8.4","22092","2016","2018","tvSeries","tt1734135","https://www.imdb.com/title/tt1734135/","Fantasy","US;MX;CA;CN;ES;TW","United States;Mexico;Canada;China;Spain;Taiwan (Province of China)","US","CA;ES;US"
"2016","3","The Good Place","8.2","220929","2016","2020","tvSeries","tt4955642","https://www.imdb.com/title/tt4955642/","Fantasy","US","United States","US","US"
"2016","4","Dirk Gently's Holistic Detective Agency","8.1","62694","2016","2017","tvSeries","tt4047038","https://www.imdb.com/title/tt4047038/","Fantasy","US","United States","US","US"
"2016","5","Lucifer","8","392725","2016","2021","tvSeries","tt4052886","https://www.imdb.com/title/tt4052886/","Fantasy","US","United States","US","US"
"2016","6","Voltron: Legendary Defender","8","10864","2016","2018","tvSeries","tt5580664","https://www.imdb.com/title/tt5580664/","Fantasy","US","United States","US","US"
"2016","7","Preacher","7.9","86953","2016","2019","tvSeries","tt5016504","https://www.imdb.com/title/tt5016504/","Fantasy","US","United States","US","US"
"2016","8","The OA","7.8","127270","2016","2019","tvSeries","tt4635282","https://www.imdb.com/title/tt4635282/","Fantasy","US","United States","US","US"
"2016","9","Wynonna Earp","7.4","26537","2016","2021","tvSeries","tt4878326","https://www.imdb.com/title/tt4878326/","Fantasy","CA;US","Canada;United States","CA","CA;US"
"2016","10","The Tick","7.4","21096","2016","2019","tvSeries","tt5540054","https://www.imdb.com/title/tt5540054/","Fantasy","US","United States","US","US"
"2016","11","Frequency","7.4","14976","2016","2017","tvSeries","tt5531470","https://www.imdb.com/title/tt5531470/","Fantasy","US","United States","US","US"
"2016","12","Stan Against Evil","7.3","7290","2016","2018","tvSeries","tt5722214","https://www.imdb.com/title/tt5722214/","Fantasy","US","United States","US","US"
"2016","13","The Shannara Chronicles","7.1","66178","2016","2017","tvSeries","tt1051220","https://www.imdb.com/title/tt1051220/","Fantasy","US","United States","US","US"
"2016","14","Channel Zero","7.1","13533","2016","2018","tvSeries","tt4820370","https://www.imdb.com/title/tt4820370/","Fantasy","US;CA","United States;Canada","US","CA;US"
"2016","15","Beyond","6.8","7732","2016","2018","tvSeries","tt5174766","https://www.imdb.com/title/tt5174766/","Fantasy","US","United States","US","US"
"2016","16","Son of Zorn","6.8","5193","2016","2017","tvSeries","tt4798814","https://www.imdb.com/title/tt4798814/","Fantasy","US","United States","US","US"
"2016","17","Shadowhunters","6.5","76828","2016","2019","tvSeries","tt4145054","https://www.imdb.com/title/tt4145054/","Fantasy","US","United States","US","US"
"2016","18","Powerless","6.4","7873","2016","2017","tvSeries","tt5083928","https://www.imdb.com/title/tt5083928/","Fantasy","US","United States","US","US"
"2016","19","Van Helsing","6.3","26478","2016","2021","tvSeries","tt5197820","https://www.imdb.com/title/tt5197820/","Fantasy","US","United States","US","US"
"2016","20","Dead of Summer","6.1","5157","2016","2016","tvSeries","tt5210998","https://www.imdb.com/title/tt5210998/","Fantasy","US","United States","US","US"
"2016","21","Ben 10","2.8","7700","2016","2021","tvSeries","tt6148376","https://www.imdb.com/title/tt6148376/","Fantasy","US;KR;AU","United States;Republic of Korea;Australia","US","AU;US"
