"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2025","1","The Mighty Nein","8.4","12992","2025",,"tvSeries","tt26453092","https://www.imdb.com/title/tt26453092/","Fantasy","US","United States","US","US"
"2025","2","Daredevil: Born Again","8.1","106184","2025",,"tvSeries","tt18923754","https://www.imdb.com/title/tt18923754/","Fantasy","US","United States","US","US"
"2025","3","Outlander: Blood of My Blood","8.1","6495","2025",,"tvSeries","tt18332852","https://www.imdb.com/title/tt18332852/","Fantasy","US","United States","US","US"
"2025","4","Win or Lose","8","5703","2025","2025","tvMiniSeries","tt13624052","https://www.imdb.com/title/tt13624052/","Fantasy","US;MY","United States;Malaysia","US","US"
"2025","5","It: Welcome to Derry","7.9","108233","2025",,"tvSeries","tt19244304","https://www.imdb.com/title/tt19244304/","Fantasy","US","United States","US","US"
"2025","6","Asterix & Obelix: The Big Fight","7.9","7176","2025","2025","tvMiniSeries","tt14164922","https://www.imdb.com/title/tt14164922/","Fantasy","FR;BE","France;Belgium","FR","BE;FR"
"2025","7","Your Friendly Neighborhood Spider-Man","7.5","18662","2025",,"tvSeries","tt16027074","https://www.imdb.com/title/tt16027074/","Fantasy","US;JP","United States;Japan","US","US"
"2025","8","Devil May Cry","7.4","31306","2025",,"tvSeries","tt15716776","https://www.imdb.com/title/tt15716776/","Fantasy","US;JP;KR","United States;Japan;Republic of Korea","US","US"
"2025","9","Star Wars: Tales of the Underworld","7.1","9673","2025","2025","tvMiniSeries","tt36414431","https://www.imdb.com/title/tt36414431/","Fantasy","US","United States","US","US"
"2025","10","The Copenhagen Test","7.1","7734","2025","2025","tvSeries","tt31314791","https://www.imdb.com/title/tt31314791/","Fantasy","US","United States","US","US"
"2025","11","Marvel Zombies","7","23415","2025","2026","tvMiniSeries","tt16027014","https://www.imdb.com/title/tt16027014/","Fantasy","US","United States","US","US"
"2025","12","Talamasca: The Secret Order","6.5","6302","2025","2026","tvSeries","tt32596156","https://www.imdb.com/title/tt32596156/","Fantasy","US","United States","US","US"
"2025","13","King & Conqueror","5.9","6516","2025",,"tvSeries","tt30221531","https://www.imdb.com/title/tt30221531/","Fantasy","GB;IS;US","United Kingdom;Iceland;United States","GB","GB;IS;US"
"2025","14","Ironheart","4.5","67098","2025","2025","tvMiniSeries","tt13623126","https://www.imdb.com/title/tt13623126/","Fantasy","US","United States","US","US"
