"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2022","1","Andor","8.6","277181","2022","2025","tvSeries","tt9253284","https://www.imdb.com/title/tt9253284/","Fantasy","US","United States","US","US"
"2022","2","Pantheon","8.5","22211","2022","2023","tvSeries","tt11680642","https://www.imdb.com/title/tt11680642/","Fantasy","US","United States","US","US"
"2022","3","The Legend of Vox Machina","8.4","53911","2022",,"tvSeries","tt11247158","https://www.imdb.com/title/tt11247158/","Fantasy","US","United States","US","US"
"2022","4","House of the Dragon","8.3","527204","2022","2018","tvSeries","tt11198330","https://www.imdb.com/title/tt11198330/","Fantasy","US","United States","US","US"
"2022","5","Peacemaker","8.2","193703","2022","2025","tvSeries","tt13146488","https://www.imdb.com/title/tt13146488/","Fantasy","US","United States","US","US"
"2022","6","Star Wars: Tales of the Jedi","8.1","45034","2022","2022","tvMiniSeries","tt20723374","https://www.imdb.com/title/tt20723374/","Fantasy","US","United States","US","US"
"2022","7","Wednesday","8","497504","2022",,"tvSeries","tt13443470","https://www.imdb.com/title/tt13443470/","Fantasy","US","United States","US","US"
"2022","8","The Sandman","7.6","209666","2022","2025","tvSeries","tt1751634","https://www.imdb.com/title/tt1751634/","Fantasy","GB;US","United Kingdom;United States","GB","GB;US"
"2022","9","Interview with the Vampire","7.6","39604","2022",,"tvSeries","tt3960394","https://www.imdb.com/title/tt3960394/","Fantasy","US","United States","US","US"
"2022","10","The Bastard Son & The Devil Himself","7.5","16555","2022","2022","tvSeries","tt13649396","https://www.imdb.com/title/tt13649396/","Fantasy","GB","United Kingdom","GB","GB"
"2022","11","The 7 Lives of Lea","7.5","6749","2022","2022","tvSeries","tt14140886","https://www.imdb.com/title/tt14140886/","Fantasy","FR","France","FR","FR"
"2022","12","The Cuphead Show!","7.4","11758","2022","2022","tvSeries","tt10611608","https://www.imdb.com/title/tt10611608/","Fantasy","CA;US","Canada;United States","CA","CA;US"
"2022","13","Kindred","7.4","5123","2022","2022","tvMiniSeries","tt14376190","https://www.imdb.com/title/tt14376190/","Fantasy","US","United States","US","US"
"2022","14","Moon Knight","7.3","311958","2022","2022","tvMiniSeries","tt10234724","https://www.imdb.com/title/tt10234724/","Fantasy","US","United States","US","US"
"2022","15","Night Sky","7.3","26564","2022","2022","tvSeries","tt13361448","https://www.imdb.com/title/tt13361448/","Fantasy","US","United States","US","US"
"2022","16","The Lazarus Project","7.3","12863","2022","2023","tvSeries","tt14190592","https://www.imdb.com/title/tt14190592/","Fantasy","GB","United Kingdom","GB","GB"
"2022","17","Wolf Like Me","7.3","12363","2022",,"tvSeries","tt14452228","https://www.imdb.com/title/tt14452228/","Fantasy","AU","Australia","AU","AU"
"2022","18","Shining Vale","7","7592","2022","2023","tvSeries","tt7908756","https://www.imdb.com/title/tt7908756/","Fantasy","US","United States","US","US"
"2022","19","The Lord of the Rings: The Rings of Power","6.9","439368","2022",,"tvSeries","tt7631058","https://www.imdb.com/title/tt7631058/","Fantasy","US;NZ;CA","United States;New Zealand;Canada","US","CA;NZ;US"
"2022","20","I Am Groot","6.7","46428","2022","2023","tvSeries","tt13623148","https://www.imdb.com/title/tt13623148/","Fantasy","US","United States","US","US"
"2022","21","The Imperfects","6.5","9448","2022","2022","tvSeries","tt14502728","https://www.imdb.com/title/tt14502728/","Fantasy","CA;US","Canada;United States","CA","CA;US"
"2022","22","The Santa Clauses","6.4","12568","2022","2023","tvSeries","tt17047510","https://www.imdb.com/title/tt17047510/","Fantasy","US","United States","US","US"
"2022","23","Vampire Academy","6.4","9913","2022","2022","tvSeries","tt14689620","https://www.imdb.com/title/tt14689620/","Fantasy","US","United States","US","US"
"2022","24","The Essex Serpent","6.3","8734","2022","2022","tvMiniSeries","tt12976224","https://www.imdb.com/title/tt12976224/","Fantasy","GB","United Kingdom","GB","GB"
"2022","25","Ms. Marvel","6.2","131592","2022","2022","tvMiniSeries","tt10857164","https://www.imdb.com/title/tt10857164/","Fantasy","US","United States","US","US"
"2022","26","The Winchesters","6.2","11696","2022","2023","tvSeries","tt14923244","https://www.imdb.com/title/tt14923244/","Fantasy","US","United States","US","US"
"2022","27","Boo, Bitch","6","6416","2022","2022","tvMiniSeries","tt14097144","https://www.imdb.com/title/tt14097144/","Fantasy","US","United States","US","US"
"2022","28","Tales of the Walking Dead","5.9","8353","2022","2022","tvSeries","tt15669534","https://www.imdb.com/title/tt15669534/","Fantasy","US","United States","US","US"
"2022","29","God's Favorite Idiot","5.8","8304","2022","2022","tvSeries","tt13861620","https://www.imdb.com/title/tt13861620/","Fantasy","US","United States","US","US"
"2022","30","Willow","5.7","35469","2022","2023","tvSeries","tt10278918","https://www.imdb.com/title/tt10278918/","Fantasy","US","United States","US","US"
"2022","31","The Witcher: Blood Origin","5","48484","2022","2022","tvMiniSeries","tt12785720","https://www.imdb.com/title/tt12785720/","Fantasy","PL;US;GB;TH","Poland;United States;United Kingdom;Thailand","PL","GB;PL;US"
