"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2015","1","Critical Role","9","14989","2015",,"tvSeries","tt4834232","https://www.imdb.com/title/tt4834232/","Fantasy","US","United States","US","US"
"2015","2","Dragons: Race to the Edge","8.2","11170","2015","2018","tvSeries","tt4816058","https://www.imdb.com/title/tt4816058/","Fantasy","US","United States","US","US"
"2015","3","The Ministry of Time","8.2","6118","2015","2020","tvSeries","tt4136774","https://www.imdb.com/title/tt4136774/","Fantasy","ES","Spain","ES","ES"
"2015","4","Galavant","8.1","17540","2015","2016","tvSeries","tt3305096","https://www.imdb.com/title/tt3305096/","Fantasy","US","United States","US","US"
"2015","5","Jonathan Strange & Mr Norrell","8","15201","2015","2015","tvMiniSeries","tt2548418","https://www.imdb.com/title/tt2548418/","Fantasy","GB","United Kingdom","GB","GB"
"2015","6","Into the Badlands","7.9","52888","2015","2019","tvSeries","tt3865236","https://www.imdb.com/title/tt3865236/","Fantasy","US","United States","US","US"
"2015","7","Man Seeking Woman","7.8","11686","2015","2017","tvSeries","tt4189492","https://www.imdb.com/title/tt4189492/","Fantasy","US","United States","US","US"
"2015","8","The Magicians","7.6","60176","2015","2020","tvSeries","tt4254242","https://www.imdb.com/title/tt4254242/","Fantasy","US","United States","US","US"
"2015","9","Miraculous: Tales of Ladybug & Cat Noir","7.5","19787","2015",,"tvSeries","tt2580046","https://www.imdb.com/title/tt2580046/","Fantasy","FR;KR;JP;US;BR;CA;IT","France;Republic of Korea;Japan;United States;Brazil;Canada;Italy","FR","CA;FR;IT;US"
"2015","10","Good Witch","7.3","13835","2015","2021","tvSeries","tt3906732","https://www.imdb.com/title/tt3906732/","Fantasy","CA;US","Canada;United States","CA","CA;US"
"2015","11","The Frankenstein Chronicles","7.2","13034","2015","2017","tvSeries","tt4206804","https://www.imdb.com/title/tt4206804/","Fantasy","GB","United Kingdom","GB","GB"
"2015","12","Jordskott","7.1","5418","2015","2017","tvSeries","tt2309405","https://www.imdb.com/title/tt2309405/","Fantasy","SE;FI;GB;NO","Sweden;Finland;United Kingdom;Norway","SE","FI;GB;NO;SE"
"2015","13","The Returned","7","12483","2015","2015","tvSeries","tt3230780","https://www.imdb.com/title/tt3230780/","Fantasy","US;CA","United States;Canada","US","CA;US"
"2015","14","The Loud House","6.9","10433","2015",,"tvSeries","tt4859164","https://www.imdb.com/title/tt4859164/","Fantasy","US","United States","US","US"
"2015","15","Heroes Reborn","6.6","29731","2015","2016","tvMiniSeries","tt3556944","https://www.imdb.com/title/tt3556944/","Fantasy","US","United States","US","US"
"2015","16","The Messengers","6.3","9549","2015","2015","tvSeries","tt3513704","https://www.imdb.com/title/tt3513704/","Fantasy","US","United States","US","US"
