"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2023","1","Adventure Time: Fionna & Cake","8.7","11973","2023","2023","tvSeries","tt15248880","https://www.imdb.com/title/tt15248880/","Fantasy","US","United States","US","US"
"2023","2","One Piece","8.3","207094","2023",,"tvSeries","tt11737520","https://www.imdb.com/title/tt11737520/","Fantasy","GB;US;ZA;JP","United Kingdom;United States;South Africa;Japan","GB","GB;US"
"2023","3","The Amazing Digital Circus","8.3","13982","2023","2026","tvSeries","tt27610198","https://www.imdb.com/title/tt27610198/","Fantasy","GB;AU;US","United Kingdom;Australia;United States","GB","AU;GB;US"
"2023","4","Scott Pilgrim Takes Off","7.7","23290","2023","2023","tvMiniSeries","tt16969708","https://www.imdb.com/title/tt16969708/","Fantasy","GB;US;JP;CA","United Kingdom;United States;Japan;Canada","GB","CA;GB;US"
"2023","5","School Spirits","7.6","18420","2023",,"tvSeries","tt21057450","https://www.imdb.com/title/tt21057450/","Fantasy","US","United States","US","US"
"2023","6","My Adventures with Superman","7.6","9226","2023",,"tvSeries","tt14681924","https://www.imdb.com/title/tt14681924/","Fantasy","US","United States","US","US"
"2023","7","Castlevania: Nocturne","7.5","24051","2023",,"tvSeries","tt14833612","https://www.imdb.com/title/tt14833612/","Fantasy","US","United States","US","US"
"2023","8","Ahsoka","7.4","141645","2023",,"tvSeries","tt13622776","https://www.imdb.com/title/tt13622776/","Fantasy","US","United States","US","US"
"2023","9","Lockwood & Co.","7.4","30316","2023","2023","tvSeries","tt13802576","https://www.imdb.com/title/tt13802576/","Fantasy","GB","United Kingdom","GB","GB"
"2023","10","Twisted Metal","7.3","40085","2023",,"tvSeries","tt14261112","https://www.imdb.com/title/tt14261112/","Fantasy","US;CA","United States;Canada","US","CA;US"
"2023","11","Percy Jackson and the Olympians","7","52499","2023",,"tvSeries","tt12324366","https://www.imdb.com/title/tt12324366/","Fantasy","US;CA","United States;Canada","US","CA;US"
"2023","12","American Born Chinese","7","7633","2023","2023","tvSeries","tt15552018","https://www.imdb.com/title/tt15552018/","Fantasy","US","United States","US","US"
"2023","13","Creature","6.8","5026","2023","2023","tvMiniSeries","tt17553374","https://www.imdb.com/title/tt17553374/","Fantasy","TR","Turkey","TR","TR"
"2023","14","Goosebumps","6.7","16329","2023","2025","tvSeries","tt17720272","https://www.imdb.com/title/tt17720272/","Fantasy","US;CA;FR","United States;Canada;France","US","CA;FR;US"
"2023","15","The Power","6.7","10781","2023","2023","tvSeries","tt10369484","https://www.imdb.com/title/tt10369484/","Fantasy","US","United States","US","US"
"2023","16","Wolf Pack","6.5","10896","2023","2023","tvSeries","tt15487922","https://www.imdb.com/title/tt15487922/","Fantasy","US","United States","US","US"
"2023","17","Anne Rice's Mayfair Witches","6.2","19396","2023",,"tvSeries","tt15428778","https://www.imdb.com/title/tt15428778/","Fantasy","US","United States","US","US"
"2023","18","The Winter King","6","6764","2023","2023","tvSeries","tt11716756","https://www.imdb.com/title/tt11716756/","Fantasy","US;GB","United States;United Kingdom","US","GB;US"
"2023","19","The Changeling","5.8","6757","2023","2023","tvSeries","tt8559532","https://www.imdb.com/title/tt8559532/","Fantasy","US","United States","US","US"
"2023","20","Shahmaran","5.6","23401","2023","2024","tvSeries","tt16913068","https://www.imdb.com/title/tt16913068/","Fantasy","TR","Turkey","TR","TR"
