"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2014","1","Over the Garden Wall","8.7","89588","2014","2014","tvMiniSeries","tt3718778","https://www.imdb.com/title/tt3718778/","Fantasy","US","United States","US","US"
"2014","2","Outlander","8.3","201380","2014","2026","tvSeries","tt3006802","https://www.imdb.com/title/tt3006802/","Fantasy","US","United States","US","US"
"2014","3","The Leftovers","8.3","130924","2014","2017","tvSeries","tt2699128","https://www.imdb.com/title/tt2699128/","Fantasy","US","United States","US","US"
"2014","4","Penny Dreadful","8.2","139655","2014","2016","tvSeries","tt2628232","https://www.imdb.com/title/tt2628232/","Fantasy","GB;US","United Kingdom;United States","GB","GB;US"
"2014","5","Forever","8.2","66362","2014","2015","tvSeries","tt3487382","https://www.imdb.com/title/tt3487382/","Fantasy","US","United States","US","US"
"2014","6","Mike Tyson Mysteries","8.2","6250","2014","2020","tvSeries","tt3038546","https://www.imdb.com/title/tt3038546/","Fantasy","US","United States","US","US"
"2014","7","Star Wars: Rebels","8.1","69564","2014","2018","tvSeries","tt2930604","https://www.imdb.com/title/tt2930604/","Fantasy","US","United States","US","US"
"2014","8","The Musketeers","7.8","25221","2014","2016","tvSeries","tt2733252","https://www.imdb.com/title/tt2733252/","Fantasy","GB","United Kingdom","GB","GB"
"2014","9","We Bare Bears","7.8","22709","2014","2019","tvSeries","tt4839610","https://www.imdb.com/title/tt4839610/","Fantasy","US;KR","United States;Republic of Korea","US","US"
"2014","10","Constantine","7.5","58625","2014","2015","tvSeries","tt3489184","https://www.imdb.com/title/tt3489184/","Fantasy","US","United States","US","US"
"2014","11","The Strain","7.3","93425","2014","2017","tvSeries","tt2654620","https://www.imdb.com/title/tt2654620/","Fantasy","US;MX","United States;Mexico","US","US"
"2014","12","The Librarians","7.3","27625","2014","2018","tvSeries","tt3663490","https://www.imdb.com/title/tt3663490/","Fantasy","US","United States","US","US"
"2014","13","Deadbeat","7.2","5888","2014","2016","tvSeries","tt3147316","https://www.imdb.com/title/tt3147316/","Fantasy","US","United States","US","US"
"2014","14","Salem","7.1","27077","2014","2017","tvSeries","tt2963254","https://www.imdb.com/title/tt2963254/","Fantasy","US","United States","US","US"
"2014","15","Believe","7.1","15597","2014","2014","tvSeries","tt2592094","https://www.imdb.com/title/tt2592094/","Fantasy","US","United States","US","US"
"2014","16","Street Fighter: Assassin's Fist","7.1","11086","2014","2014","tvMiniSeries","tt3069212","https://www.imdb.com/title/tt3069212/","Fantasy","GB","United Kingdom","GB","GB"
"2014","17","Bitten","6.9","20246","2014","2016","tvSeries","tt2365946","https://www.imdb.com/title/tt2365946/","Fantasy","CA","Canada","CA","CA"
"2014","18","Sonic Boom","6.9","8088","2014","2017","tvSeries","tt3232262","https://www.imdb.com/title/tt3232262/","Fantasy","US;FR;ID","United States;France;Indonesia","US","FR;US"
"2014","19","From Dusk Till Dawn: The Series","6.8","22534","2014","2016","tvSeries","tt3337194","https://www.imdb.com/title/tt3337194/","Fantasy","US","United States","US","US"
"2014","20","Dominion","6.7","24695","2014","2015","tvSeries","tt3079768","https://www.imdb.com/title/tt3079768/","Fantasy","US","United States","US","US"
