"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2018","1","Hilda","8.6","16242","2018","2023","tvSeries","tt6385540","https://www.imdb.com/title/tt6385540/","Adventure","GB;CA;US","United Kingdom;Canada;United States","GB","CA;GB;US"
"2018","2","Vader: A Star Wars Theory Fan Series","8.6","5166","2018",,"tvMiniSeries","tt9475088","https://www.imdb.com/title/tt9475088/","Adventure","US","United States","US","US"
"2018","3","Somebody Feed Phil","8.3","7856","2018",,"tvSeries","tt7752034","https://www.imdb.com/title/tt7752034/","Adventure","US","United States","US","US"
"2018","4","Final Space","8.2","51266","2018","2021","tvSeries","tt6317068","https://www.imdb.com/title/tt6317068/","Adventure","US;CA","United States;Canada","US","CA;US"
"2018","5","The Dragon Prince","8.2","31631","2018","2024","tvSeries","tt8688814","https://www.imdb.com/title/tt8688814/","Adventure","US;CA","United States;Canada","US","CA;US"
"2018","6","Killing Eve","8.1","153819","2018","2022","tvSeries","tt7016936","https://www.imdb.com/title/tt7016936/","Adventure","US;GB","United States;United Kingdom","US","GB;US"
"2018","7","She-Ra and the Princesses of Power","8.1","22275","2018","2020","tvSeries","tt7745956","https://www.imdb.com/title/tt7745956/","Adventure","US;KR","United States;Republic of Korea","US","US"
"2018","8","Altered Carbon","7.9","202472","2018","2020","tvSeries","tt2261227","https://www.imdb.com/title/tt2261227/","Adventure","US","United States","US","US"
"2018","9","The Terror","7.8","61742","2018","2025","tvSeries","tt2708480","https://www.imdb.com/title/tt2708480/","Adventure","US","United States","US","US"
"2018","10","3Below: Tales of Arcadia","7.6","8414","2018","2019","tvSeries","tt7736544","https://www.imdb.com/title/tt7736544/","Adventure","US;MX;CA","United States;Mexico;Canada","US","CA;US"
"2018","11","Deadly Class","7.5","20772","2018","2019","tvSeries","tt5924572","https://www.imdb.com/title/tt5924572/","Adventure","US","United States","US","US"
"2018","12","Titans","7.4","119676","2018","2023","tvSeries","tt1043813","https://www.imdb.com/title/tt1043813/","Adventure","US","United States","US","US"
"2018","13","Dark Tourist","7.4","8619","2018","2018","tvSeries","tt8725166","https://www.imdb.com/title/tt8725166/","Adventure","NZ","New Zealand","NZ","NZ"
"2018","14","Lost in Space","7.3","113398","2018","2021","tvSeries","tt5232792","https://www.imdb.com/title/tt5232792/","Adventure","US","United States","US","US"
"2018","15","Watership Down","7.3","7627","2018","2018","tvMiniSeries","tt5670764","https://www.imdb.com/title/tt5670764/","Adventure","GB;IE;US","United Kingdom;Ireland;United States","GB","GB;IE;US"
"2018","16","Disenchantment","7.2","80218","2018","2023","tvSeries","tt5363918","https://www.imdb.com/title/tt5363918/","Adventure","US","United States","US","US"
"2018","17","Legacies","7.2","42137","2018","2022","tvSeries","tt8103070","https://www.imdb.com/title/tt8103070/","Adventure","US","United States","US","US"
"2018","18","The Hollow","7.2","5825","2018","2020","tvSeries","tt6193336","https://www.imdb.com/title/tt6193336/","Adventure","CA","Canada","CA","CA"
"2018","19","The Crossing","7.1","10769","2018","2018","tvSeries","tt6461824","https://www.imdb.com/title/tt6461824/","Adventure","US","United States","US","US"
"2018","20","Krypton","6.8","18596","2018","2019","tvSeries","tt4276624","https://www.imdb.com/title/tt4276624/","Adventure","US","United States","US","US"
"2018","21","Cloak & Dagger","6.6","24462","2018","2019","tvSeries","tt5614844","https://www.imdb.com/title/tt5614844/","Adventure","US","United States","US","US"
"2018","22","The Outpost","6.6","10099","2018","2021","tvSeries","tt7612548","https://www.imdb.com/title/tt7612548/","Adventure","US","United States","US","US"
"2018","23","The New Legends of Monkey","6.5","5383","2018","2020","tvSeries","tt6807662","https://www.imdb.com/title/tt6807662/","Adventure","AU;NZ","Australia;New Zealand","AU","AU;NZ"
"2018","24","The Boss Baby: Back in Business","6.5","5163","2018","2021","tvSeries","tt7741824","https://www.imdb.com/title/tt7741824/","Adventure","US","United States","US","US"
"2018","25","The Protector","6.4","37812","2018","2020","tvSeries","tt7668518","https://www.imdb.com/title/tt7668518/","Adventure","TR","Turkey","TR","TR"
"2018","26","Magnum P.I.","6.4","19286","2018","2024","tvSeries","tt7942796","https://www.imdb.com/title/tt7942796/","Adventure","US","United States","US","US"
"2018","27","Rise of the Teenage Mutant Ninja Turtles","6","6960","2018","2020","tvSeries","tt6601082","https://www.imdb.com/title/tt6601082/","Adventure","US;AU;IN","United States;Australia;India","US","AU;US"
"2018","28","Star Wars: Resistance","5.3","9210","2018","2020","tvSeries","tt8336340","https://www.imdb.com/title/tt8336340/","Adventure","US","United States","US","US"
"2018","29","Troy: Fall of a City","4.1","16455","2018","2018","tvSeries","tt5103758","https://www.imdb.com/title/tt5103758/","Adventure","GB;ZA;AU;US","United Kingdom;South Africa;Australia;United States","GB","AU;GB;US"
"2018","30","Stargate Origins","4","7996","2018","2021","tvSeries","tt7161862","https://www.imdb.com/title/tt7161862/","Adventure","US","United States","US","US"
