"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2010","1","Adventure Time","8.6","133389","2010","2018","tvSeries","tt1305826","https://www.imdb.com/title/tt1305826/","Adventure","US;HK;JP;KR;DE","United States;Hong Kong (Special Administrative Region of China);Japan;Republic of Korea;Germany","US","DE;US"
"2010","2","Regular Show","8.6","74487","2010","2017","tvSeries","tt1710308","https://www.imdb.com/title/tt1710308/","Adventure","US","United States","US","US"
"2010","3","Young Justice","8.6","51041","2010","2022","tvSeries","tt1641384","https://www.imdb.com/title/tt1641384/","Adventure","US","United States","US","US"
"2010","4","Spartacus","8.4","295828","2010","2013","tvSeries","tt1442449","https://www.imdb.com/title/tt1442449/","Adventure","US","United States","US","US"
"2010","5","The Pacific","8.3","143854","2010","2010","tvMiniSeries","tt0374463","https://www.imdb.com/title/tt0374463/","Adventure","US;AU","United States;Australia","US","AU;US"
"2010","6","An Idiot Abroad","8.3","35703","2010","2012","tvSeries","tt1702042","https://www.imdb.com/title/tt1702042/","Adventure","GB","United Kingdom","GB","GB"
"2010","7","The Avengers: Earth's Mightiest Heroes","8.3","18054","2010","2012","tvSeries","tt1626038","https://www.imdb.com/title/tt1626038/","Adventure","US","United States","US","US"
"2010","8","Scooby-Doo! Mystery Incorporated","8.2","22586","2010","2013","tvSeries","tt1660055","https://www.imdb.com/title/tt1660055/","Adventure","US;KR","United States;Republic of Korea","US","US"
"2010","9","Transformers Prime","8.1","10542","2010","2013","tvSeries","tt1659175","https://www.imdb.com/title/tt1659175/","Adventure","US","United States","US","US"
"2010","10","My Little Pony: Friendship Is Magic","7.8","26015","2010","2019","tvSeries","tt1751105","https://www.imdb.com/title/tt1751105/","Adventure","US;CA;PH","United States;Canada;Philippines","US","CA;US"
"2010","11","Ben 10: Ultimate Alien","7.8","15187","2010","2012","tvSeries","tt1622696","https://www.imdb.com/title/tt1622696/","Adventure","US","United States","US","US"
"2010","12","Human Target","7.7","19470","2010","2011","tvSeries","tt1439741","https://www.imdb.com/title/tt1439741/","Adventure","US","United States","US","US"
"2010","13","Going Postal","7.7","10420","2010","2010","tvMiniSeries","tt1219817","https://www.imdb.com/title/tt1219817/","Adventure","GB","United Kingdom","GB","GB"
"2010","14","Generator Rex","7.6","9785","2010","2013","tvSeries","tt1636691","https://www.imdb.com/title/tt1636691/","Adventure","US","United States","US","US"
"2010","15","Hawaii Five-0","7.4","83023","2010","2020","tvSeries","tt1600194","https://www.imdb.com/title/tt1600194/","Adventure","US","United States","US","US"
"2010","16","Kick Buttowski: Suburban Daredevil","6.7","8022","2010","2012","tvSeries","tt1600757","https://www.imdb.com/title/tt1600757/","Adventure","US;CA","United States;Canada","US","CA;US"
