"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2015","1","Critical Role","9","14989","2015",,"tvSeries","tt4834232","https://www.imdb.com/title/tt4834232/","Adventure","US","United States","US","US"
"2015","2","Dragons: Race to the Edge","8.2","11169","2015","2018","tvSeries","tt4816058","https://www.imdb.com/title/tt4816058/","Adventure","US","United States","US","US"
"2015","3","The Ministry of Time","8.2","6118","2015","2020","tvSeries","tt4136774","https://www.imdb.com/title/tt4136774/","Adventure","ES","Spain","ES","ES"
"2015","4","Galavant","8.1","17540","2015","2016","tvSeries","tt3305096","https://www.imdb.com/title/tt3305096/","Adventure","US","United States","US","US"
"2015","5","Into the Badlands","7.9","52889","2015","2019","tvSeries","tt3865236","https://www.imdb.com/title/tt3865236/","Adventure","US","United States","US","US"
"2015","6","Agent Carter","7.8","94910","2015","2016","tvSeries","tt3475734","https://www.imdb.com/title/tt3475734/","Adventure","US","United States","US","US"
"2015","7","12 Monkeys","7.7","53550","2015","2018","tvSeries","tt3148266","https://www.imdb.com/title/tt3148266/","Adventure","US","United States","US","US"
"2015","8","Dark Matter","7.5","47985","2015","2017","tvSeries","tt4159076","https://www.imdb.com/title/tt4159076/","Adventure","CA","Canada","CA","CA"
"2015","9","Miraculous: Tales of Ladybug & Cat Noir","7.5","19788","2015",,"tvSeries","tt2580046","https://www.imdb.com/title/tt2580046/","Adventure","FR;KR;JP;US;BR;CA;IT","France;Republic of Korea;Japan;United States;Brazil;Canada;Italy","FR","CA;FR;IT;US"
"2015","10","Killjoys","7.2","24732","2015","2019","tvSeries","tt3952222","https://www.imdb.com/title/tt3952222/","Adventure","CA","Canada","CA","CA"
"2015","11","The Loud House","6.9","10433","2015",,"tvSeries","tt4859164","https://www.imdb.com/title/tt4859164/","Adventure","US","United States","US","US"
"2015","12","Zoo","6.7","27276","2015","2017","tvSeries","tt3250026","https://www.imdb.com/title/tt3250026/","Adventure","US","United States","US","US"
"2015","13","Supergirl","6.2","134910","2015","2021","tvSeries","tt4016454","https://www.imdb.com/title/tt4016454/","Adventure","US","United States","US","US"
