"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2001","1","Samurai Jack","8.5","66823","2001","2017","tvSeries","tt0278238","https://www.imdb.com/title/tt0278238/","Adventure","US","United States","US","US"
"2001","2","Justice League","8.5","57211","2001","2004","tvSeries","tt0275137","https://www.imdb.com/title/tt0275137/","Adventure","US;KR","United States;Republic of Korea","US","US"
"2001","3","The Amazing Race","7.8","16530","2001",,"tvSeries","tt0285335","https://www.imdb.com/title/tt0285335/","Adventure","US","United States","US","US"
"2001","4","Star Trek: Enterprise","7.6","64341","2001","2005","tvSeries","tt0244365","https://www.imdb.com/title/tt0244365/","Adventure","US","United States","US","US"
"2001","5","The Grim Adventures of Billy & Mandy","7.6","29069","2001","2007","tvSeries","tt0292800","https://www.imdb.com/title/tt0292800/","Adventure","US;KR;JP","United States;Republic of Korea;Japan","US","US"
"2001","6","Smallville","7.5","153533","2001","2011","tvSeries","tt0279600","https://www.imdb.com/title/tt0279600/","Adventure","US;CA","United States;Canada","US","CA;US"
"2001","7","The Fairly OddParents","7.2","52135","2001","2017","tvSeries","tt0235918","https://www.imdb.com/title/tt0235918/","Adventure","US;CA","United States;Canada","US","CA;US"
"2001","8","Totally Spies!","7.1","14797","2001","2025","tvSeries","tt0283226","https://www.imdb.com/title/tt0283226/","Adventure","FR;KR;US;CA;GB;KP;CN","France;Republic of Korea;United States;Canada;United Kingdom;Democratic People's Republic of Korea;China","FR","CA;FR;GB;US"
"2001","9","Attila","6.6","11499","2001","2001","tvMiniSeries","tt0259127","https://www.imdb.com/title/tt0259127/","Adventure","US;LT","United States;Lithuania","US","LT;US"
"2001","10","Baby Looney Tunes","6.2","5966","2001","2005","tvSeries","tt0338580","https://www.imdb.com/title/tt0338580/","Adventure","US;CA","United States;Canada","US","CA;US"
"2001","11","Mutant X","5.8","5548","2001","2004","tvSeries","tt0283203","https://www.imdb.com/title/tt0283203/","Adventure","CA;US","Canada;United States","CA","CA;US"
