"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2022","1","Andor","8.6","277201","2022","2025","tvSeries","tt9253284","https://www.imdb.com/title/tt9253284/","Adventure","US","United States","US","US"
"2022","2","Pantheon","8.5","22215","2022","2023","tvSeries","tt11680642","https://www.imdb.com/title/tt11680642/","Adventure","US","United States","US","US"
"2022","3","The Legend of Vox Machina","8.4","53911","2022",,"tvSeries","tt11247158","https://www.imdb.com/title/tt11247158/","Adventure","US","United States","US","US"
"2022","4","House of the Dragon","8.3","527212","2022","2018","tvSeries","tt11198330","https://www.imdb.com/title/tt11198330/","Adventure","US","United States","US","US"
"2022","5","Peacemaker","8.2","193711","2022","2025","tvSeries","tt13146488","https://www.imdb.com/title/tt13146488/","Adventure","US","United States","US","US"
"2022","6","Star Trek: Strange New Worlds","8.2","75337","2022",,"tvSeries","tt12327578","https://www.imdb.com/title/tt12327578/","Adventure","CA;US","Canada;United States","CA","CA;US"
"2022","7","Star Wars: Tales of the Jedi","8.1","45038","2022","2022","tvMiniSeries","tt20723374","https://www.imdb.com/title/tt20723374/","Adventure","US","United States","US","US"
"2022","8","Limitless","8","5623","2022","2025","tvSeries","tt11714334","https://www.imdb.com/title/tt11714334/","Adventure","US","United States","US","US"
"2022","9","Our Flag Means Death","7.7","47586","2022","2023","tvSeries","tt11000902","https://www.imdb.com/title/tt11000902/","Adventure","US","United States","US","US"
"2022","10","The Bastard Son & The Devil Himself","7.5","16557","2022","2022","tvSeries","tt13649396","https://www.imdb.com/title/tt13649396/","Adventure","GB","United Kingdom","GB","GB"
"2022","11","The Mole","7.5","5770","2022",,"tvSeries","tt21822078","https://www.imdb.com/title/tt21822078/","Adventure","US","United States","US","US"
"2022","12","Vikings: Valhalla","7.4","71249","2022","2024","tvSeries","tt11311302","https://www.imdb.com/title/tt11311302/","Adventure","US","United States","US","US"
"2022","13","The Recruit","7.4","64432","2022","2025","tvSeries","tt16030542","https://www.imdb.com/title/tt16030542/","Adventure","US","United States","US","US"
"2022","14","Shantaram","7.4","17933","2022","2022","tvSeries","tt0429087","https://www.imdb.com/title/tt0429087/","Adventure","US","United States","US","US"
"2022","15","The Cuphead Show!","7.4","11758","2022","2022","tvSeries","tt10611608","https://www.imdb.com/title/tt10611608/","Adventure","CA;US","Canada;United States","CA","CA;US"
"2022","16","Moon Knight","7.3","311964","2022","2022","tvMiniSeries","tt10234724","https://www.imdb.com/title/tt10234724/","Adventure","US","United States","US","US"
"2022","17","1899","7.3","123412","2022","2022","tvSeries","tt9319668","https://www.imdb.com/title/tt9319668/","Adventure","DE;US","Germany;United States","DE","DE;US"
"2022","18","Halo","7.3","110287","2022","2024","tvSeries","tt2934286","https://www.imdb.com/title/tt2934286/","Adventure","US","United States","US","US"
