"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1994","1","Spider-Man: The Animated Series","8.4","39302","1994","1998","tvSeries","tt0112175","https://www.imdb.com/title/tt0112175/","Adventure","US","United States","US","US"
"1994","2","Life with Louie","8.3","8826","1994","1998","tvSeries","tt0112047","https://www.imdb.com/title/tt0112047/","Adventure","US;TW;TH;CN","United States;Taiwan (Province of China);Thailand;China","US","US"
"1994","3","Gargoyles","8","20288","1994","1997","tvSeries","tt0108783","https://www.imdb.com/title/tt0108783/","Adventure","US;JP;CA;HK;CN;TW","United States;Japan;Canada;Hong Kong (Special Administrative Region of China);China;Taiwan (Province of China)","US","CA;US"
"1994","4","Due South","8","8197","1994","1999","tvSeries","tt0108756","https://www.imdb.com/title/tt0108756/","Adventure","CA;US;GB","Canada;United States;United Kingdom","CA","CA;GB;US"
"1994","5","ReBoot","7.9","6148","1994","2001","tvSeries","tt0108903","https://www.imdb.com/title/tt0108903/","Adventure","CA","Canada","CA","CA"
"1994","6","The Magic School Bus","7.8","12686","1994","1997","tvSeries","tt0108847","https://www.imdb.com/title/tt0108847/","Adventure","CA;US","Canada;United States","CA","CA;US"
"1994","7","The Tick","7.8","10735","1994","1997","tvSeries","tt0112196","https://www.imdb.com/title/tt0112196/","Adventure","US;KR","United States;Republic of Korea","US","US"
"1994","8","Duckman: Private Dick/Family Man","7.7","7220","1994","1997","tvSeries","tt0108755","https://www.imdb.com/title/tt0108755/","Adventure","US","United States","US","US"
"1994","9","Aladdin","7.3","14302","1994","1995","tvSeries","tt0105935","https://www.imdb.com/title/tt0105935/","Adventure","US;AU;JP;PH;CA;BR;TW;KR","United States;Australia;Japan;Philippines;Canada;Brazil;Taiwan (Province of China);Republic of Korea","US","AU;CA;US"
"1994","10","The Stand","7.1","41226","1994","1994","tvMiniSeries","tt0108941","https://www.imdb.com/title/tt0108941/","Adventure","US","United States","US","US"
"1994","11","Earth 2","6.9","5911","1994","1995","tvSeries","tt0108758","https://www.imdb.com/title/tt0108758/","Adventure","US","United States","US","US"
