"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"1999","1","Futurama","8.5","278834","1999",,"tvSeries","tt0149460","https://www.imdb.com/title/tt0149460/","Adventure","US","United States","US","US"
"1999","2","Courage the Cowardly Dog","8.3","57466","1999","2002","tvSeries","tt0220880","https://www.imdb.com/title/tt0220880/","Adventure","US;CN;CA;TW;ES","United States;China;Canada;Taiwan (Province of China);Spain","US","CA;ES;US"
"1999","3","Farscape","8.3","42984","1999","2003","tvSeries","tt0187636","https://www.imdb.com/title/tt0187636/","Adventure","AU;US","Australia;United States","AU","AU;US"
"1999","4","Batman Beyond","8.1","33365","1999","2001","tvSeries","tt0147746","https://www.imdb.com/title/tt0147746/","Adventure","US","United States","US","US"
"1999","5","Angel","7.9","80697","1999","2004","tvSeries","tt0162065","https://www.imdb.com/title/tt0162065/","Adventure","US","United States","US","US"
"1999","6","Rocket Power","6.9","11437","1999","2004","tvSeries","tt0244926","https://www.imdb.com/title/tt0244926/","Adventure","CA;US;KR","Canada;United States;Republic of Korea","CA","CA;US"
"1999","7","Crusade","6.7","5721","1999","1999","tvSeries","tt0149437","https://www.imdb.com/title/tt0149437/","Adventure","US","United States","US","US"
"1999","8","Joan of Arc","6.6","6628","1999","1999","tvMiniSeries","tt0178145","https://www.imdb.com/title/tt0178145/","Adventure","CA","Canada","CA","CA"
"1999","9","Relic Hunter","6.5","8607","1999","2002","tvSeries","tt0207919","https://www.imdb.com/title/tt0207919/","Adventure","FR;DE;CA;US;GB","France;Germany;Canada;United States;United Kingdom","FR","CA;DE;FR;GB;US"
"1999","10","Dragon Tales","6.5","5161","1999","2005","tvSeries","tt0243061","https://www.imdb.com/title/tt0243061/","Adventure","CA;US;KR;CN;TH;TW;DE","Canada;United States;Republic of Korea;China;Thailand;Taiwan (Province of China);Germany","CA","CA;DE;US"
