"Year","Rank","Title","IMDbScore","Votes","StartYear","EndYear","Type","IMDbId","IMDbUrl","Categories","OriginCountryCodes","OriginCountries","PrimaryOriginCountryCode","MatchedAllowedCountryCodes"
"2023","1","Blue Eye Samurai","8.7","104072","2023",,"tvSeries","tt13309742","https://www.imdb.com/title/tt13309742/","Adventure","US","United States","US","US"
"2023","2","Adventure Time: Fionna & Cake","8.7","11974","2023","2023","tvSeries","tt15248880","https://www.imdb.com/title/tt15248880/","Adventure","US","United States","US","US"
"2023","3","Scavengers Reign","8.6","35823","2023","2023","tvMiniSeries","tt21056886","https://www.imdb.com/title/tt21056886/","Adventure","US","United States","US","US"
"2023","4","The Last of Us","8.5","737752","2023",,"tvSeries","tt3581920","https://www.imdb.com/title/tt3581920/","Adventure","CA;US","Canada;United States","CA","CA;US"
"2023","5","One Piece","8.3","207100","2023",,"tvSeries","tt11737520","https://www.imdb.com/title/tt11737520/","Adventure","GB;US;ZA;JP","United Kingdom;United States;South Africa;Japan","GB","GB;US"
"2023","6","The Amazing Digital Circus","8.3","13988","2023","2026","tvSeries","tt27610198","https://www.imdb.com/title/tt27610198/","Adventure","GB;AU;US","United Kingdom;Australia;United States","GB","AU;GB;US"
"2023","7","The Artful Dodger","8","18997","2023",,"tvSeries","tt20285780","https://www.imdb.com/title/tt20285780/","Adventure","AU","Australia","AU","AU"
"2023","8","Scott Pilgrim Takes Off","7.7","23290","2023","2023","tvMiniSeries","tt16969708","https://www.imdb.com/title/tt16969708/","Adventure","GB;US;JP;CA","United Kingdom;United States;Japan;Canada","GB","CA;GB;US"
"2023","9","Gen V","7.6","151560","2023","2025","tvSeries","tt13159924","https://www.imdb.com/title/tt13159924/","Adventure","US;GB;CA","United States;United Kingdom;Canada","US","CA;GB;US"
"2023","10","My Adventures with Superman","7.6","9226","2023",,"tvSeries","tt14681924","https://www.imdb.com/title/tt14681924/","Adventure","US","United States","US","US"
"2023","11","Castlevania: Nocturne","7.5","24051","2023",,"tvSeries","tt14833612","https://www.imdb.com/title/tt14833612/","Adventure","US","United States","US","US"
"2023","12","Ahsoka","7.4","141645","2023",,"tvSeries","tt13622776","https://www.imdb.com/title/tt13622776/","Adventure","US","United States","US","US"
"2023","13","Lockwood & Co.","7.4","30315","2023","2023","tvSeries","tt13802576","https://www.imdb.com/title/tt13802576/","Adventure","GB","United Kingdom","GB","GB"
"2023","14","Twisted Metal","7.3","40087","2023",,"tvSeries","tt14261112","https://www.imdb.com/title/tt14261112/","Adventure","US;CA","United States;Canada","US","CA;US"
"2023","15","Monarch: Legacy of Monsters","7","61129","2023",,"tvSeries","tt17220216","https://www.imdb.com/title/tt17220216/","Adventure","US;JP","United States;Japan","US","US"
"2023","16","Percy Jackson and the Olympians","7","52499","2023",,"tvSeries","tt12324366","https://www.imdb.com/title/tt12324366/","Adventure","US;CA","United States;Canada","US","CA;US"
"2023","17","The Walking Dead: Dead City","7","34700","2023",,"tvSeries","tt18546730","https://www.imdb.com/title/tt18546730/","Adventure","US","United States","US","US"
"2023","18","American Born Chinese","7","7633","2023","2023","tvSeries","tt15552018","https://www.imdb.com/title/tt15552018/","Adventure","US","United States","US","US"
"2023","19","Goosebumps","6.7","16329","2023","2025","tvSeries","tt17720272","https://www.imdb.com/title/tt17720272/","Adventure","US;CA;FR","United States;Canada;France","US","CA;FR;US"
"2023","20","FUBAR","6.5","46413","2023","2025","tvSeries","tt13064902","https://www.imdb.com/title/tt13064902/","Adventure","US","United States","US","US"
"2023","21","Who Is Erin Carter?","6.5","23829","2023","2023","tvMiniSeries","tt18075020","https://www.imdb.com/title/tt18075020/","Adventure","GB;US","United Kingdom;United States","GB","GB;US"
"2023","22","Doctor Who","6.1","26177","2023",,"tvSeries","tt31433814","https://www.imdb.com/title/tt31433814/","Adventure","GB","United Kingdom","GB","GB"
"2023","23","Echo","5.9","49263","2023","2024","tvMiniSeries","tt13966962","https://www.imdb.com/title/tt13966962/","Adventure","US","United States","US","US"
"2023","24","Secret Invasion","5.8","90469","2023","2023","tvMiniSeries","tt13157618","https://www.imdb.com/title/tt13157618/","Adventure","US","United States","US","US"
"2023","25","Shahmaran","5.6","23401","2023","2024","tvSeries","tt16913068","https://www.imdb.com/title/tt16913068/","Adventure","TR","Turkey","TR","TR"
"2023","26","Outlast","5.4","5350","2023",,"tvSeries","tt26690964","https://www.imdb.com/title/tt26690964/","Adventure","US","United States","US","US"
"2023","27","True Lies","5.2","5531","2023","2023","tvSeries","tt7380366","https://www.imdb.com/title/tt7380366/","Adventure","US","United States","US","US"
"2023","28","Velma","1.6","81434","2023","2024","tvSeries","tt14153790","https://www.imdb.com/title/tt14153790/","Adventure","US;KR","United States;Republic of Korea","US","US"
